,WWWSEX,WWWWHITE,AGE65PLM,W12EDUC3,AGE4049M,W2TOTCL,W1FIPCOM,WWWBLACK,AGE5059M,W2FIPCOM,WWWHOMLN,AGE3039,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,CENSDIV,WWWHISP,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,WWWRACE4,W2SECURE,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,W12OTHET,RACES,USAWT2CC,USAWT2NC,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
27,1,1,-1.0,0.0,-1.0,1.0000000000000002,-0.1428571428571429,-1,-1.0,-0.1428571428571429,-1.0,1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,0.2727272727272727,-0.29032258064516125,-1,0.0,-0.33333333333333326,0.0,-0.054545454545454564,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.452054794520548,0.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.7378331011600869,-1.0,-0.8,-0.6696210401913085,-0.6928460960113232,-0.7532395784397189,-0.8693499042001048,-0.8272357766282356,-1.0,1
1343,-1,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,0.6363636363636365,-0.29032258064516125,-1,-1.0,0.6666666666666667,-1.0,0.018181818181818077,1.0,-0.33333333333333326,-0.33333333333333326,-0.4545454545454545,0.0,0,0.0,0.20547945205479445,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.8473697642641281,-0.8977033158070984,-0.8,-1.0,-1.0,-1.0,-0.8273364085489706,-1.0,-1.0,1
381,1,-1,-1.0,-1.0,-1.0,0.8181818181818183,0.4285714285714285,1,-1.0,0.4285714285714285,-1.0,-1.0,0.6000000000000001,-1.0,-0.9999999999999999,1.0,-0.4545454545454545,0.29032258064516125,-1,-1.0,0.6666666666666667,-1.0,-0.6363636363636365,1.0,-0.9999999999999999,-0.33333333333333326,0.4545454545454546,-1.0,0,-1.0,0.23287671232876694,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.997546023162111,-1.0,-0.6000000000000001,-0.9969036125086881,-0.9979240333213734,-0.9983322158496789,-0.9987770679274799,-0.9983808140187795,-1.0,1
1418,-1,1,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-0.3548387096774195,-1,1.0,0.0,1.0,-0.4181818181818182,-1.0,-0.9999999999999999,-0.9999999999999999,-0.8181818181818181,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.820385308941149,-0.8199103388465084,-0.8,-1.0,-1.0,-1.0,-0.910489551893402,-1.0,-1.0,1
811,1,1,-1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.09090909090909105,-0.29032258064516125,-1,1.0,0.0,1.0,0.018181818181818077,-1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9380244425201822,-1.0,-0.8,-0.9217009837296619,-0.937697188698285,-0.9499473463252701,-0.9691146649030649,-0.9590552959408991,-1.0,1
1297,1,-1,-1.0,-1.0,-1.0,0.4545454545454546,0.9999999999999999,1,-1.0,0.7142857142857141,-1.0,-1.0,0.6000000000000001,-1.0,-0.9999999999999999,1.0,0.4545454545454546,-0.3548387096774195,-1,-1.0,0.6666666666666667,-1.0,-0.38181818181818183,1.0,-0.33333333333333326,-0.33333333333333326,-0.8181818181818181,0.0,0,0.0,0.23287671232876694,0.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.13039069125720892,-1.0,-0.19999999999999996,0.06409018829230595,-0.7564906786376955,-0.5811246079760258,-0.016250838618275476,0.0640901882923639,-1.0,1
1163,1,-1,1.0,0.0,-1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.9999999999999999,1.0,-1.0,1.0,-1.0,0.3333333333333335,1.0,0.09090909090909105,0.41935483870967727,1,0.0,0.9999999999999998,0.0,0.709090909090909,-1.0,0.3333333333333335,0.3333333333333335,0.09090909090909105,-1.0,-1,-1.0,0.6712328767123286,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9761312494005974,-1.0,-0.8,-0.978473745142913,-0.9713887007471637,-0.9770143365481339,-0.972396741224916,-0.9881219693780593,-1.0,1
781,1,1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.2727272727272727,-0.935483870967742,-1,-1.0,0.0,-1.0,0.49090909090909074,-1.0,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,-1,-1.0,-0.36986301369863006,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8805078865210465,-0.8818909547790768,-0.8,-1.0,-1.0,-1.0,-0.9404514599575401,-1.0,-1.0,1
504,-1,1,-1.0,0.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.6363636363636362,-1.0,-1,0.0,0.0,0.0,0.16363636363636358,-1.0,-0.9999999999999999,-0.9999999999999999,0.8181818181818183,-1.0,-1,-1.0,-0.3150684931506851,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6945648206326096,-0.6976587233474716,-0.8,-1.0,-1.0,-1.0,-0.8477872850402222,-1.0,-1.0,1
944,-1,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-0.3548387096774195,-1,1.0,0.6666666666666667,1.0,0.9636363636363636,1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6408051326193833,-0.6398552837000211,-0.8,-1.0,-1.0,-1.0,-0.8209963041034829,-1.0,-1.0,1
209,1,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.09090909090909105,0.29032258064516125,-1,0.0,0.0,-0.5,0.8181818181818181,-1.0,-0.33333333333333326,-0.33333333333333326,0.09090909090909105,0.0,0,0.0,-0.3972602739726028,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.5792326607770004,-0.5758317974588715,-0.8,-1.0,-1.0,-1.0,-0.5240051906806303,-1.0,-1.0,1
587,1,-1,-1.0,1.0,1.0,1.0000000000000002,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-0.29032258064516125,-1,1.0,0.0,0.5,0.018181818181818077,-1.0,-0.9999999999999999,-0.33333333333333326,-0.4545454545454545,-1.0,0,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9993626565876703,-0.9993608359917742,-0.8,-1.0,-1.0,-1.0,-0.9996823818024527,-1.0,-1.0,1
1235,-1,1,-1.0,-1.0,1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,-1.0,-0.33333333333333326,1.0,0.09090909090909105,0.29032258064516125,-1,0.0,0.0,-0.5,-0.1636363636363637,-1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6039821895555713,-1.0,-0.8,-0.5034592359107285,-0.7135893020989221,-0.7699041957935389,-0.8026456997357178,-0.7403452098462624,-1.0,1
81,1,1,-1.0,1.0,-1.0,1.0000000000000002,0.9999999999999999,-1,1.0,0.9999999999999999,-1.0,-1.0,-0.6,-1.0,1.0,1.0,0.8181818181818183,0.41935483870967727,-1,1.0,0.33333333333333326,0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.6363636363636362,-1.0,-1,-1.0,-0.013698630136986356,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.99872780524834,-1.0,-0.8,-0.9983967984496068,-0.9989160513351686,-0.999129180433677,-0.9993660055220659,-0.9991616419189063,-1.0,1
1212,1,1,-1.0,0.0,-1.0,1.0000000000000002,-0.1428571428571429,-1,-1.0,0.4285714285714285,-1.0,1.0,-0.6,-1.0,0.3333333333333335,1.0,0.6363636363636365,0.9354838709677418,-1,0.0,-0.33333333333333326,0.0,-0.8909090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,-0.6438356164383562,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8080806885068338,-1.0,-0.8,-0.7585028325687542,-0.776707407190376,-0.8206118378524032,-0.9043575808258245,-0.8737145046950521,-1.0,1
846,-1,-1,-1.0,0.0,1.0,1.0000000000000002,-0.1428571428571429,1,-1.0,0.1428571428571428,1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,0.8181818181818183,-0.3548387096774195,-1,0.0,0.0,0.0,-0.4181818181818182,-1.0,-0.33333333333333326,-0.33333333333333326,-0.6363636363636362,0.0,0,0.0,-0.3150684931506851,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9921546746711167,-1.0,-0.8,-0.9932537551625168,-0.9937305239258004,-0.9892154877946561,-0.9911249429652159,-0.9932537551623828,-1.0,1
1029,-1,1,-1.0,1.0,-1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.4285714285714285,-1.0,1.0,0.6000000000000001,-1.0,1.0,1.0,0.6363636363636365,-0.3548387096774195,-1,1.0,-0.33333333333333326,0.5,-0.38181818181818183,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,-0.5616438356164384,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8284053116483958,-1.0,-0.8,-0.7832556331709359,-0.7943399324839506,-0.8347774054004127,-0.9144862964352566,-0.8866584233236153,-1.0,1
630,-1,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.09090909090909083,0.29032258064516125,-1,0.0,0.6666666666666667,0.0,-0.5636363636363637,1.0,-0.33333333333333326,-0.33333333333333326,0.2727272727272727,0.0,0,0.0,0.26027397260273966,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9466558434790947,-0.9552799805730521,-0.8,-1.0,-1.0,-1.0,-0.9396542002088493,-1.0,-1.0,1
969,1,1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.09090909090909105,0.9999999999999998,-1,0.0,0.33333333333333326,0.0,0.8909090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,-0.06849315068493156,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8982546283682357,-0.898372562940204,-0.8,-1.0,-1.0,-1.0,-0.9492954960763804,-1.0,-1.0,1
107,1,1,-1.0,0.0,1.0,1.0000000000000002,-1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.4545454545454546,0.29032258064516125,-1,0.0,0.0,0.0,0.3090909090909091,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8375686611493222,-0.8382682078818057,-0.8,-1.0,-1.0,-1.0,-0.9190528244578384,-1.0,-1.0,1
829,-1,-1,-1.0,0.0,1.0,1.0000000000000002,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,1.0000000000000002,0.29032258064516125,-1,0.0,0.0,0.0,-0.5636363636363637,-1.0,-0.33333333333333326,-0.33333333333333326,-0.8181818181818181,0.0,0,0.0,-0.28767123287671237,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.7866047090615075,-0.8211042749794886,-0.8,-1.0,-1.0,-1.0,-0.7585956861396502,-1.0,-1.0,1
1392,1,1,-1.0,-1.0,-1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,-0.935483870967742,-1,0.0,0.6666666666666667,-0.5,0.49090909090909074,1.0,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,-1,-1.0,0.26027397260273966,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.5019724944369275,-1.0,-0.8,-0.37985349768395005,-0.6215313610777743,-0.6959469514304089,-0.7518094709869467,-0.675708377702421,-1.0,1
155,1,1,-1.0,0.0,-1.0,0.8181818181818183,0.9999999999999999,-1,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,0.09090909090909105,0.9999999999999998,-1,0.0,0.33333333333333326,0.0,-0.49090909090909096,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,0.041095890410958846,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9030382078900943,-1.0,-0.6000000000000001,-0.877990401479542,-0.8871877467918231,-0.9093692158970247,-0.9516793787310458,-0.9361978331050744,-1.0,1
193,1,1,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,-1,-1.0,-1.0,-1.0,1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-0.3548387096774195,-1,1.0,-0.33333333333333326,0.5,0.38181818181818183,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.5342465753424658,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9056651008846651,-0.9242134995803377,-1.0,-1.0,-1.0,0
396,1,1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.09090909090909083,0.35483870967741926,-1,-1.0,0.9999999999999998,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.2727272727272727,-1.0,-1,-1.0,0.9178082191780821,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.7208897929931184,-0.72044741629141,-0.8,-1.0,-1.0,-1.0,-0.8609062568710482,-1.0,-1.0,0
1112,-1,-1,1.0,-1.0,-1.0,1.0000000000000002,-0.1428571428571429,1,-1.0,-0.1428571428571429,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-0.935483870967742,-1,0.0,0.9999999999999998,-0.5,0.49090909090909074,-1.0,-0.33333333333333326,-0.33333333333333326,-0.2727272727272727,0.0,0,0.0,0.45205479452054775,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.586168568020085,-1.0,-0.8,-0.4768946820647575,-0.4812004300852898,-0.10758088432032087,-0.531851464708712,-0.47689468206474006,-1.0,0
667,-1,-1,-1.0,-1.0,1.0,1.0000000000000002,-0.1428571428571429,1,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,1.0,0.09090909090909105,0.35483870967741926,-1,0.0,0.0,-0.5,-1.0,-1.0,-0.33333333333333326,-0.33333333333333326,0.09090909090909105,0.0,0,0.0,-0.20547945205479468,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.920473544750092,-1.0,-0.8,-0.910035365452955,-0.9866174226380854,-0.976979803863914,-0.9100353654528753,-0.9100353654528521,-1.0,0
325,-1,-1,1.0,1.0,-1.0,-1.0,-0.1428571428571429,-1,-1.0,-1.0,1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-1.0,0.9999999999999998,-1,1.0,0.9999999999999998,0.5,-0.8181818181818182,-1.0,1.0,1.0,-1.0,1.0,1,1.0,0.6712328767123286,-1.0,0.1428571428571428,1.0,0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-0.9979698823740559,-0.9988773079720036,-1.0,-1.0,-1.0,0
1086,1,1,-1.0,1.0,1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,-1.0,1.0,1.0,0.2727272727272727,-0.3548387096774195,-1,1.0,0.0,0.5,0.9636363636363636,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.36986301369863006,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9061606075177893,-1.0,-0.8,-0.8814446788777035,-0.9056651008846651,-0.9242134995803377,-0.953235417316816,-0.9380041695387585,-1.0,0
550,-1,1,-1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,1.0,1.0,-0.19999999999999996,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-1.0,-0.33333333333333326,-1.0,-0.12727272727272732,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.47945205479452047,0.0,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.0071357744565543335,-0.19089015296217027,-1.0,-1.0,-1.0,0
476,1,-1,-1.0,1.0,1.0,0.6363636363636365,-1.0,-1,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.09090909090909083,-0.935483870967742,-1,1.0,0.0,0.5,0.19999999999999996,-1.0,1.0,1.0,-0.09090909090909083,1.0,1,1.0,-0.3972602739726028,-1.0,0.1428571428571428,1.0,0.6000000000000001,-0.27763523218090325,-0.4590539078717837,-0.4,-1.0,-1.0,-1.0,-0.640011662282124,-1.0,-1.0,0
205,-1,-1,-1.0,0.0,1.0,-1.0,0.4285714285714285,-1,-1.0,-1.0,1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,0.9999999999999998,1,0.0,0.0,0.0,-0.8181818181818182,-1.0,0.3333333333333335,0.3333333333333335,-1.0,-1.0,-1,-1.0,-0.26027397260273966,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9960397341753409,-0.9968184130115418,-1.0,-1.0,-1.0,0
1433,1,1,-1.0,-1.0,1.0,-1.0,-0.1428571428571429,-1,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,-1.0,-0.935483870967742,-1,0.0,0.0,-0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8107656805389798,-0.8479734757152044,-1.0,-1.0,-1.0,0
1156,1,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-1.0,0.3333333333333335,1.0,0.8181818181818183,-0.3548387096774195,-1,0.0,-0.33333333333333326,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.33333333333333326,-0.6363636363636362,0.0,0,0.0,-0.5342465753424658,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.996631388654658,-0.9964837499236817,-0.8,-1.0,-1.0,-1.0,-0.9961892443507291,-1.0,-1.0,0
860,1,1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-0.3548387096774195,-1,0.0,0.6666666666666667,0.0,-0.09090909090909094,1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,0.17808219178082196,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,0.24394614543588422,0.24433996544818948,-0.8,-1.0,-1.0,-1.0,-0.38008313105036795,-1.0,-1.0,0
822,1,-1,-1.0,0.0,1.0,-1.0,0.4285714285714285,1,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-1.0,-0.3548387096774195,-1,0.0,0.0,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.33333333333333326,-1.0,0.0,0,0.0,-0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9950802978733229,-0.9915373171532385,-1.0,-1.0,-1.0,0
727,1,-1,-1.0,0.0,-1.0,-1.0,0.4285714285714285,1,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-1.0,-1.0,-1,0.0,0.6666666666666667,0.0,-0.7090909090909091,1.0,-0.33333333333333326,-0.33333333333333326,-1.0,0.0,0,0.0,0.26027397260273966,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-1.0,-1.0,-1.0,-1.0,-0.929462144631526,-0.8786634874807266,-1.0,-1.0,-1.0,0
629,1,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1,1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.09090909090909105,-0.3548387096774195,-1,0.0,0.33333333333333326,-0.5,-0.4181818181818182,-1.0,-0.33333333333333326,-0.33333333333333326,0.09090909090909105,0.0,0,0.0,0.06849315068493156,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9241443840374668,-0.9263207927338165,-0.8,-1.0,-1.0,-1.0,-0.9141880177234561,-1.0,-1.0,0
580,-1,1,-1.0,0.0,-1.0,0.8181818181818183,-1.0,-1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.4545454545454545,0.29032258064516125,-1,0.0,0.33333333333333326,0.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,-1,-1.0,0.12328767123287654,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9971674123489213,-0.9971605225946145,-0.6000000000000001,-1.0,-1.0,-1.0,-0.9985883883524984,-1.0,-1.0,0
893,1,1,-1.0,-1.0,-1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,-0.33333333333333326,1.0,0.6363636363636365,-0.3548387096774195,-1,0.0,-1.0,-0.5,-0.4181818181818182,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6956487783528023,-1.0,-0.8,-0.612989466661009,-0.6280141384262967,-0.7011550664848739,-0.8483274721524413,-0.7976215729121551,-1.0,0
369,1,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-0.935483870967742,-1,0.0,0.33333333333333326,-0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6415236595629326,-0.6456728643374319,-0.8,-1.0,-1.0,-1.0,-0.8213543798727532,-1.0,-1.0,0
483,1,1,-1.0,1.0,1.0,-1.0,0.4285714285714285,-1,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,1.0,1.0,-1.0,0.9999999999999998,-1,1.0,0.0,0.5,0.8909090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9021691041469545,-0.9214048957581293,-1.0,-1.0,-1.0,0
1422,-1,1,-1.0,0.0,1.0,-1.0,0.1428571428571428,-1,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-1.0,-0.3548387096774195,-1,0.0,0.0,0.0,0.38181818181818183,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8497586372208167,-0.8792995253072553,-1.0,-1.0,-1.0,0
1093,1,1,-1.0,0.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.09090909090909083,-0.3548387096774195,-1,0.0,0.0,0.0,0.38181818181818183,-1.0,-0.9999999999999999,-0.9999999999999999,0.2727272727272727,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.38495961222713626,-0.3847648970346168,-0.8,-1.0,-1.0,-1.0,-0.6934964484880692,-1.0,-1.0,0
972,-1,-1,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,1.0,1.0,0.20000000000000018,-1.0,1.0,-1.0,-1.0,0.9999999999999998,-1,1.0,-0.33333333333333326,1.0,-0.8181818181818182,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-0.6438356164383562,-1.0,0.1428571428571428,1.0,0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-0.6929593810452124,-0.8302009446289917,-1.0,-1.0,-1.0,0
991,-1,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.4545454545454546,0.41935483870967727,-1,0.0,0.6666666666666667,-0.5,0.709090909090909,1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,0.20547945205479445,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9901627328080348,-0.9902092129659714,-0.8,-1.0,-1.0,-1.0,-0.9950976270966443,-1.0,-1.0,0
1331,1,1,-1.0,1.0,1.0,-0.2727272727272727,0.9999999999999999,-1,-1.0,0.4285714285714285,-1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-0.2727272727272727,0.35483870967741926,-1,1.0,0.0,0.5,-0.2727272727272728,-1.0,-0.9999999999999999,-0.9999999999999999,-0.8181818181818181,-1.0,-1,-1.0,-0.3972602739726028,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9117266757440563,-1.0,0.6000000000000001,-0.8887592248464538,-0.9247884399424927,-0.9395767528103008,-0.9560092508946041,-0.9418291463300038,-1.0,0
809,1,1,1.0,1.0,-1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.4285714285714285,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.2727272727272727,0.9354838709677418,-1,1.0,0.9999999999999998,0.5,-0.8909090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,0.5616438356164382,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.7887917892865643,-1.0,-0.8,-0.7342310983262199,-0.8146722223122516,-0.851111902029626,-0.8947450151581489,-0.861022148866282,-1.0,0
