,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2,W3IWER4_A
1051,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.7142857142857141,-1.0,1.0,-1.0,1.0,-0.09090909090909083,0.41935483870967727,1.0,-1.0,-0.6666666666666666,1.0,1,0.5,0.709090909090909,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.8133333333333332,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9263193555663113,-0.9664917443777205,-0.971432044888801,-1.0,-1.0,1
62,1,1,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-0.09090909090909083,0.35483870967741926,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.2727272727272728,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.772979115470672,-0.7604131320160421,-0.7586902146066403,-1.0,-1.0,1
710,1,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.8181818181818183,0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,-0.5636363636363637,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.9987100837257796,-0.9986386847151477,-0.9986317890698985,-1.0,-1.0,1
406,-1,-1,1.0,-1.0,-1.0,-1.0,0.0,-0.1428571428571429,1.0,1.0000000000000002,1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,0.3333333333333335,-0.2727272727272727,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.1636363636363637,-1.0,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,0.0,0,0.0,0.01333333333333342,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-0.9664698321564994,-0.9850373604398002,-0.9742618414917187,-0.9707357487361002,-0.9863947572100924,-1.0,-0.9664698321564984,-1.0,1
805,1,-1,1.0,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,0.4545454545454546,-0.935483870967742,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.2727272727272727,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.4933333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.7658865244039247,-0.8387582744610732,-0.8704620854548769,-0.9066565285296545,-0.901489812169932,-1.0,-0.8775756397572342,-1.0,1
1966,-1,-1,1.0,-0.9129314724844693,-1.0,-1.0,1.0,-0.9378081946317638,0.9129314724844693,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-0.9651725889937877,1.0,0.97625403795031,-0.935483870967742,-1.0,1.0,-0.33333333333333326,1.0,-1,0.9782328681211174,0.2727272727272727,-1.0,-0.3623561758385101,-0.794435856132128,-0.9999999999999999,-0.04353426375776537,-1,-1.0,-0.44232182740041415,-1.0,0.1428571428571428,-0.617413705503106,-1.0,-0.8,-0.9898080422041533,-0.9929804601916311,-0.9943606622615617,-0.7899324121418108,-0.7783048218482511,-0.7832760571148132,-0.9946703456108158,-0.5217671318788827,1
679,-1,-1,1.0,-1.0,1.0,-1.0,-1.0,0.1428571428571428,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-0.33333333333333326,1.0000000000000002,-0.3548387096774195,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.4181818181818182,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,0.6000000000000001,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-0.9855610121742333,-0.9966957423672053,-0.9943161427926361,-0.9866511858476087,-0.9937940029334106,-1.0,-0.9855610121741987,-1.0,1
1887,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,-0.3600537438453998,1.0,1.0000000000000002,1,-1.0,-1.0,0.21525600985322835,-0.4932079310274007,1.0,-0.10407524138355961,1.0,0.9539279937297636,0.12684126807335483,-1.0,1.0,-0.7511320114954332,1.0,-1,0.5,-0.5810772288393529,-1.0,-0.33333333333333326,-0.7721098119115818,-0.33333333333333326,0.0,0,0.0,-0.7802716827589039,-1.0,-0.14673832512719964,-0.5999999999999999,-1.0,-0.8,-0.9725947861744525,-0.9898096380746508,-0.9824709303837732,-0.955350637664676,-0.9731500428782153,-0.9839732932304845,-0.9725947861744686,-1.0,1
1645,-1,-1,1.0,-0.15699915957840105,0.15699915957840105,-1.0,-0.15699915957840105,-1.0,0.15699915957840105,0.8948182582201454,-1,-1.0,-1.0,0.26328583434594266,-1.0,-1.0,-1.0,0.22866722694773278,0.014272650870763792,0.3447097316401029,-1.0,1.0,0.8594998599297334,0.4215004202107995,-1,-0.07849957978920052,-0.19429093965169453,-0.15699915957840105,-0.6143336134738662,0.06236378916756358,-0.9999999999999999,-0.4215004202107995,-1,-0.4215004202107995,0.20837328851084824,-1.0,0.1428571428571428,-0.7686001680843196,-1.0,-0.6843000840421599,-1.0,-1.0,-1.0,-0.9725472501782022,-0.9752430057868667,-0.9750917026445485,-1.0,-1.0,1
1960,1,-1,1.0,1.0,-1.0,-1.0,0.5488202666720792,-0.8066372571451766,-1.0,1.0000000000000002,-1,-1.0,1.0,0.7421830095269023,-1.0,-1.0,-0.6390562133376632,0.6992135111147193,0.654116460608029,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,0.7744101333360396,-1,0.2744101333360396,-0.4099785503031288,-1.0,-0.9999999999999999,-0.4722982787898468,-0.9999999999999999,-1.0,-1,-1.0,-0.5526823964443722,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9708981151288363,-0.9720279196955699,-0.9775278704317075,-0.9474307048655765,-0.9445209069664384,-0.9562265482720466,-0.9847818258725411,-1.0,1
1658,-1,1,-1.0,-0.5726135247408377,1.0,-1.0,-0.5726135247408377,-0.6947239462434556,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.30646100706881085,-0.5726135247408377,-1.0,-0.7435681148445026,-0.5726135247408375,-0.09090909090909083,0.3917815177252153,0.5726135247408377,-0.5726135247408377,0.9999999999999998,-0.5726135247408377,-1,-0.6794601435556282,0.7557148882100904,-1.0,0.048409016493891954,0.2727272727272727,-0.33333333333333326,-1.0,-1,-1.0,0.5772060546528448,-1.0,-0.7557791569947643,-0.9999999999999999,-1.0,-0.8,-0.9782165371384919,-0.9821538279571558,-0.9856627935398385,-0.9850669923871552,-0.9881034767566865,-0.9974405140751165,-0.9886088295519979,-1.0,1
1971,1,1,-1.0,1.0,-1.0,-1.0,0.0,0.8832747077047368,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.39522134505849615,-1.0,-1.0,0.12996482462284198,0.3333333333333335,0.6151408559463158,-0.3548387096774195,-1.0,1.0,0.6666666666666667,0.0,-1,0.0,-0.41605954014008617,1.0,-0.9999999999999999,-0.43332267412813386,-0.9999999999999999,-1.0,-1,-1.0,0.2015563372306035,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9953994097914207,-0.9959884237153688,-0.9967771913615048,-0.9884971864876225,-0.9878604866326204,-0.9896314128626867,-0.9975942251440032,-1.0,1
1768,1,-1,-0.5,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.26473620022489674,-1.0,-1.0,-1.0,1.0,0.11760847244104056,-0.3548387096774195,-1.0,0.42657670078713883,-0.33333333333333326,1.0,-1,0.6433558248032152,0.38181818181818183,-1.0,-0.9999999999999999,0.06420970937714143,-0.9999999999999999,-1.0,-1,-1.0,-0.47822821994752407,-0.7132883503935694,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9285329309161119,-0.9245771098051269,-0.9240169437149415,-1.0,-1.0,1
690,-1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-0.6363636363636362,0.9999999999999998,1.0,-1.0,0.0,-1.0,1,-1.0,-0.8181818181818182,-1.0,0.3333333333333335,0.6363636363636365,0.3333333333333335,-1.0,-1,-1.0,-0.22666666666666657,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.9891466864139851,-0.9950641636105876,-0.994989991924447,-1.0,-1.0,1
1982,-1,-1,1.0,1.0,-1.0,1.0,0.010313831634872983,-1.0,-1.0,0.7300855904458743,-1,-1.0,-1.0,0.5699551669093038,-1.0,-1.0,-1.0,0.34020922108991547,0.2764777569581358,-0.3222479409150041,-1.0,1.0,0.0,0.5051569158174365,-1,0.0051569158174364915,-0.03580106372900693,-1.0,-0.9999999999999999,-0.3645739846940793,-0.9999999999999999,-1.0,-1,-1.0,-0.19972496448973653,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5030941494904618,-1.0,-1.0,-1.0,-0.9509969494419575,-0.9482845491100806,-0.9475532375055957,-1.0,-1.0,1
1617,1,-1,-1.0,1.0,1.0,-1.0,0.7582782604769962,-0.3500472053054319,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-0.5165565209539924,-1.0,-0.393377391618403,0.8388521736513308,0.4545454545454546,0.9844050490630323,-1.0,1.0,0.9999999999999998,0.7582782604769962,-1,0.7582782604769962,-0.8357615810562184,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.30666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.8322166879756302,-0.8385121622884246,-0.8702643645641356,-0.9177823065794681,-0.9132314205350286,-0.9834618235242063,-0.9122615023263198,-1.0,1
1958,-1,1,-1.0,-1.0,-1.0,0.9589667083596127,-0.020516645820193524,-1.0,0.9589667083596127,0.8219121174218535,-1,-0.9589667083596127,-1.0,0.9882762023884607,0.9589667083596127,-1.0,-1.0,0.3196555694532044,0.08717879166905584,-0.935483870967742,-0.9589667083596127,-1.0,0.006838881940064434,0.0,-1,-0.010258322910096762,0.2727272727272727,-1.0,-0.31965556945320417,-0.08344849242902042,-0.33333333333333326,-0.020516645820193524,-1,-0.020516645820193524,-0.17059778055730734,-0.020516645820193524,0.11940954763406464,-0.6082066583280773,-1.0,-0.6041033291640387,-1.0,-1.0,-1.0,-0.9896068084856682,-0.9951686038175638,-0.9957695885311061,-1.0,-1.0,1
1850,1,-1,1.0,1.0,1.0,-1.0,1.0,-0.9649818899497906,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4385766028714885,-1.0,-1.0,-0.9859927559799162,1.0,0.08772562635907188,-0.3027483616307194,-1.0,1.0,0.9999999999999998,1.0,-1,0.9912454724874475,-0.3429077738145302,-1.0,-0.9999999999999999,0.0940925554591101,-0.9999999999999999,-1.0,-1,-1.0,0.7328664251993309,-0.9824909449748953,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9975140589798288,-0.9982878498614411,-0.9986244977371945,-0.9809540682408574,-0.979899844247866,-0.9808007341090451,-0.9987000332286693,-1.0,1
548,1,-1,1.0,1.0,-1.0,1.0,1.0,0.4285714285714285,-1.0,0.09090909090909105,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,1.0,-0.2727272727272727,-0.29032258064516125,-1.0,1.0,0.0,1.0,-1,1.0,-0.34545454545454546,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.3599999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.19999999999999996,-0.5091786560556641,-0.6094516760081294,-0.6862424087194565,-0.8063937147292095,-0.7956772849061362,-1.0,-0.7433360515757494,-1.0,1
1904,1,-1,1.0,1.0,1.0,-1.0,-0.5027108140804837,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.5737521263547002,-1.0,-1.0,-1.0,-0.0018072093869889727,0.2727272727272727,-0.96791682671487,-1.0,1.0,0.9999999999999998,0.0,-1,-0.25135540704024184,0.18171960676070942,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.4802168651264387,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.890566850688276,-0.8845095439057167,-0.8846359021212664,-1.0,-1.0,1
1705,1,-1,1.0,1.0,1.0,-1.0,0.16472839751003399,-1.0,-1.0,0.9700493822709031,-1,-1.0,-1.0,0.0454038828686103,-1.0,-1.0,-1.0,0.44315226500668947,0.30267789045636984,-1.0,-1.0,-0.6705432049799318,0.9999999999999998,0.16472839751003399,-1,0.08236419875501699,-0.13925297436436612,-1.0,-0.9999999999999999,-0.15081032636728497,-0.9999999999999999,-1.0,-1,-1.0,0.39105942393360094,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7670543204979933,-1.0,-1.0,-1.0,-0.883667704522291,-0.8772285185273023,-0.8770289931322284,-1.0,-1.0,1
870,-1,1,-1.0,-1.0,-1.0,1.0,0.0,-0.1428571428571429,1.0,1.0000000000000002,1,-1.0,-1.0,0.1428571428571428,1.0,-1.0,0.20000000000000018,0.3333333333333335,0.8181818181818183,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,-0.4181818181818182,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-0.9932537551625168,-0.9937305239258004,-0.9892154877946561,-0.9911249429652159,-0.9958738973144008,-1.0,-0.9932537551623828,-1.0,1
1080,1,-1,1.0,1.0,-1.0,-1.0,0.0,0.7142857142857141,-1.0,0.6363636363636365,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,0.3333333333333335,0.09090909090909105,0.9999999999999998,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.8909090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.06666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4,-0.877990401479542,-0.8871877467918231,-0.9093692158970247,-0.9516793787310458,-0.9490047519951427,-1.0,-0.9361978331050744,-1.0,1
1828,-1,-1,1.0,0.6208965943321454,1.0,-1.0,-1.0,0.3893399379989816,-0.6208965943321454,1.0000000000000002,-1,-1.0,-1.0,0.8375271118566338,-1.0,-1.0,0.29671727546571636,-0.33333333333333326,-0.34165516466688256,-0.3548387096774195,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.38181818181818183,-1.0,-0.873632198110715,0.5234733464850645,-0.9999999999999999,-0.8104482971660727,-1,-0.8104482971660727,0.3232239091821909,-1.0,0.1428571428571428,-0.9241793188664289,-1.0,-0.8,-0.7908986481800542,-0.7990164612784918,-0.8385344216773052,-0.9072079811251204,-0.908474257177315,-0.9950801325358913,-0.8906551655889662,-1.0,1
1550,1,1,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.9950386866331875,-1,1.0,-1.0,0.41297872941858926,-1.0,-1.0,-1.0,0.3333333333333335,0.8032978780813806,0.27271792031131037,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.3110754344376341,-1.0,-0.9999999999999999,-0.6264410096300113,-0.9999999999999999,-1.0,-1,-1.0,0.06666666666666687,-0.9727127764825312,0.1428571428571428,-0.9999999999999999,-1.0,-0.7945425552965063,-1.0,-1.0,-1.0,-0.8365943135567795,-0.8275495370971988,-0.8262812143365643,-1.0,-1.0,1
2069,1,-1,0.5,1.0,-1.0,-1.0,0.041475079576498874,0.9762999545277148,-1.0,0.8257227417411817,-1,0.9170498408470023,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,0.3609833863843326,0.09090909090909105,0.9973241884144193,-1.0,1.0,0.3471583598588328,0.041475079576498874,-1,0.041475079576498874,-0.5014663838921998,-0.9170498408470023,-0.9999999999999999,-0.08336816734972752,-0.9999999999999999,-1.0,-1,-1.0,0.018863343943533284,-0.9585249204235011,0.1428571428571428,-0.9999999999999999,-1.0,-0.6082950159152998,-0.874358315760469,-0.8835003535892854,-0.9064068485323147,-0.9502329486686992,-0.9474782596236803,-1.0,-0.934298515821554,-1.0,1
1767,1,1,-1.0,1.0,-1.0,-1.0,-0.08633286047618904,-0.3473806146258493,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.3792383654421777,-1.0,-1.0,-0.6345331441904756,0.27577809301587397,0.1896666236796536,0.970526866466974,-1.0,1.0,0.6666666666666667,0.4568335697619055,-1,0.1852503546428581,-0.7849575585627705,1.0,-0.9999999999999999,-0.0078484418614716,-0.9999999999999999,-1.0,-1,-1.0,0.13218222852698425,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9042557591967952,-0.9078482226027034,-0.925967369638452,-0.9612065726857609,-0.9590592919772152,-0.9991761625673088,-0.9499327093520975,-1.0,1
612,1,-1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,0.6363636363636365,-0.935483870967742,-1.0,1.0,0.9999999999999998,1.0,-1,1.0,0.49090909090909074,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.7600000000000002,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9128460221200259,-0.9080219045225207,-0.9083107199782874,-1.0,-1.0,1
2070,1,-1,1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,0.9414856727326828,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,1.0,0.7011531636471839,0.377828541939323,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.6739823127305189,-1.0,-0.9999999999999999,-0.5778493090963192,-0.9999999999999999,-1.0,-1,-1.0,-0.02283579733492025,-0.6781712000297555,0.1428571428571428,-0.9999999999999999,-1.0,-0.7356342400059511,-0.8589769452419832,-0.9046521930669204,-0.9233997526057358,-0.9442316919189373,-0.9411448233336491,-1.0,-0.9262551751271023,-1.0,1
972,1,1,-1.0,1.0,1.0,-1.0,0.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-0.4545454545454545,0.41935483870967727,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,0.4181818181818182,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.2533333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.633160074643202,-0.624834775833913,-0.6986008392932586,-0.8552374052325314,-0.8472245548973938,-1.0,-0.8081693372885679,-1.0,1
1654,-1,-1,1.0,-1.0,-1.0,-1.0,-0.547598574488364,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-0.547598574488364,1.0,-1.0,-0.03173238299224268,0.6774910386828761,0.24423170625356017,-1.0,1.0,-1.0,0.22620071275581788,-1,-0.273799287244182,-0.27749103868287606,-1.0,-0.33333333333333326,-0.4956728568646941,-0.33333333333333326,0.0,0,0.0,-0.84,-1.0,-0.11565795743522034,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9813550448898914,-0.9858935681176042,-0.9841251185636134,-1.0,-1.0,1
613,-1,-1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,0.09090909090909105,-0.3548387096774195,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,-0.09090909090909094,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,0.0,0.2533333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9856958357851262,-0.9933498511444783,-0.9935099889640013,-1.0,-1.0,1
2016,-1,-1,1.0,-0.8581631990592256,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,-0.10233234258835011,0.8581631990592256,-1.0,-1.0,1.0,0.9871057453690208,-0.9542461932449116,0.8581631990592256,-0.8581631990592256,-0.33333333333333326,1.0,-1,0.5354592002351937,-0.6884601016813419,-1.0,0.23877546603948363,-0.8052875635508386,-0.33333333333333326,-1.0,-1,-1.0,-0.4437823146917539,-0.07091840047038733,-0.9189503994624145,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8876791900134462,-0.9466551077482921,-0.9490356926643367,-1.0,-1.0,1
2021,-1,-1,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-0.1946862956501616,1.0,-1.0,0.3333333333333335,0.5655686197635776,0.9999999999999998,1.0,-0.1946862956501616,-0.8008856173916397,0.0,1,0.0,-0.8181818181818182,-1.0,0.3333333333333335,-0.3837504379453957,0.3333333333333335,-1.0,-1,-1.0,-0.8403542469566558,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9858974523817218,-0.99358648700549,-0.9942008641640547,-1.0,-1.0,1
1962,1,-1,-1.0,1.0,1.0,-1.0,0.11086891089251694,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.491925091938581,0.7782621782149657,-1.0,-1.0,0.4072459405950113,-0.4545454545454545,0.41935483870967727,-1.0,1.0,0.9999999999999998,0.11086891089251716,-1,0.05543445544625847,0.709090909090909,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.5140288633666033,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9985794522337637,-0.9985008225528234,-0.998490266655448,-1.0,-1.0,1
1715,1,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.8181818181818183,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.01583488767656993,-0.935483870967742,-1.0,1.0,0.9999999999999998,1.0,-1,1.0,0.21501484064650422,-1.0,-0.9999999999999999,-0.01583488767656982,-0.9999999999999999,-1.0,-1,-1.0,0.6791394588147428,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.862349287087715,-0.8547300912389594,-0.8546843177144988,-1.0,-1.0,1
1976,1,-1,1.0,1.0,1.0,-1.0,0.26191840067906114,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.6394518855202681,-1.0,-1.0,-1.0,0.5079456004527074,0.22510574533107985,-0.028422658305473192,-1.0,1.0,0.9999999999999998,0.6309592003395306,-1,0.44643880050929563,-0.3051955491279488,-1.0,-0.9999999999999999,-0.043287563512897864,-0.9999999999999999,-1.0,-1,-1.0,0.7726976852971172,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9526329140514762,-0.9500110670810108,-0.9496785127676053,-1.0,-1.0,1
1735,1,1,-1.0,1.0,-1.0,-1.0,0.7229151935562137,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.0636900553017753,-1.0,-1.0,-1.0,0.8152767957041425,-0.09090909090909083,-0.935483870967742,-1.0,1.0,0.33333333333333326,0.7229151935562137,-1,0.36145759677810685,0.25257565044045194,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.11999999999999988,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8698879603787342,-0.8626860426321438,-0.8629315633429648,-1.0,-1.0,1
618,1,-1,1.0,1.0,-1.0,1.0,1.0,0.7142857142857141,-1.0,0.8181818181818183,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.19999999999999996,1.0,0.8181818181818183,-0.29032258064516125,-1.0,1.0,0.0,1.0,-1,0.5,-0.054545454545454564,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.17333333333333334,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6000000000000001,-0.7651233256403205,-0.8131077781199318,-0.8498550633457806,-0.9073520314864761,-0.9022238123719499,-1.0,-0.877176542182392,-1.0,1
1858,-1,-1,1.0,0.3394461269498381,-1.0,-1.0,-0.33027693652508106,-1.0,-0.3394461269498381,1.0000000000000002,-1,-1.0,-1.0,0.811270321985668,-1.0,1.0,-1.0,0.11314870898327944,0.3928279769182115,-0.09914043623864699,-1.0,1.0,-1.0,0.0,-1,-0.16513846826254053,-0.13894937258546636,-1.0,-0.7798153756499459,-0.21100979510002937,-0.9999999999999999,-0.669723063474919,-1,-0.669723063474919,-0.8935778450779934,-1.0,0.1428571428571428,-0.8678892253899675,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9164711218638311,-0.9126869470535508,-0.9122395125504709,-1.0,-1.0,1
1016,1,-1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,0.4545454545454546,-1.0,-1.0,1.0,0.0,0.0,-1,-0.5,-0.12727272727272732,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.3599999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9208953293946054,-0.9165167543393833,-0.9170913001385472,-1.0,-1.0,1
1784,-1,-1,-0.5,-0.10462199970874297,-1.0,0.10462199970874297,0.0,-0.360444285506245,0.10462199970874297,0.9186019999735222,-1,-0.10462199970874297,-1.0,0.9999999999999999,-1.0,-1.0,-0.6418487998834972,0.3333333333333335,0.39216963628420265,0.3837218709771373,-1.0,1.0,0.14922966671520954,0.0,-1,0.0,-0.9348815999788177,-1.0,-0.6317926667637521,-0.29174945449249867,-0.9999999999999999,-0.4476890001456284,-1,-0.4476890001456284,-0.15503642664336592,-1.0,0.1428571428571428,-0.7790756000582513,-1.0,-0.7104621999708743,-0.9204840669212082,-0.9373800653513698,-0.9496925766811966,-0.7222575425002065,-0.8522221123110075,-0.9036074917667952,-0.9584189367507268,-1.0,1
