,CENSDIV,MULT3,W1STATE,W2TOTCL,WWWAGEC1,WWWSEX,WWWAGE,W12SEX,W12EDUC3,W1AGECAT,CENSREGN,W2CIVLIB,W12AGEC1,W2FIPCOM,WWWEDU3,WWWEDU5,W1FIPCOM,IMPHISP,AGE4049M,IMPRACE,W1TRUAM3,W1TRUAM2,AGE5059M,WWWRACE3,WWWMALE,COMPLET3,W12HISP,COMPLET2,WWWBRNUS,RAC3,WWWHISP,W2SECURE,W2MISSCL,WWWBLACK,W12RACE4,W12WHITE,WWWWHITE,MULT2,RACES,USAWT2RC,EDUCAT4,WWWRACE4,W12BLACK,HISWT2RC,WWWHOMLN,AGE65PLM,NEWRACE,W12OTHET,AGE3039,USAWT2CC,RACWT1RV,USAWT1RV,RHWT2RC,RACWT2RC,HISWT1RV,RHWT2CC,USAWT2NC,W3IWER4_A
1188,0.014703529501173151,1.0,-0.07838059401512387,1.0,0.13148905577732184,0.35402050543615715,-0.01310219937623247,0.15869166715521912,0.9487692278977636,0.6002131279577937,0.29776878184815325,0.039614431617775,0.7605442524852154,0.8878353738525985,0.9738741058064985,0.7704518475631817,-0.22136192112611885,0.7527513312183074,1.0,0.5983525296843324,0.81321202905843,-0.40732220081210446,-0.8003542124417605,0.5745503166068697,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5601872420178052,-0.5218144129627602,-0.002295785606943268,0.37043627525220857,-0.6998020524703413,-0.711001592216421,-0.45090718682181635,-0.6734579634026205,0.4707319515357346,0.34776218412227133,-0.8703852385246654,-0.39646403108827155,-0.310389723777563,-0.4612763032529495,0.12136349684147862,-0.49270116904707595,-0.3625452868294651,-0.3929027931344735,0.0630303914013397,0.13331350251936902,-0.21953272154145106,-0.189140843541063,-0.9158985308948827,-0.7843214734851977,-0.20912780707674195,-0.43942663050476494,-0.8950237908909412,-0.9103894079040064,1
3003,-0.4075663864268956,1.0,0.2810796039899175,1.0,0.8719069798389241,0.9999999999999999,0.5802706119692798,0.9972133270698668,0.7829647283031334,0.9999999999999999,-0.05334682722777018,-0.4301173154625008,1.0000000000000002,0.8812057718840427,0.9446598176063533,0.6350385988819033,-1.0,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.8584182047134412,0.5050214436807686,-0.5218144129627602,0.5056484062981664,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.548081713929197,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,0.22273345900657815,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.2274744518981747,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.9107767544535302,-0.8865428551214186,1
3452,-0.9599555993484941,-0.2786881374507022,-0.9735893828252954,0.16129422234951235,-0.8650801313972973,0.05018119304796856,-0.979721141565982,-0.44046118047555666,0.1841725598651334,0.05334843903151955,-0.19294469923966875,-0.638938090626896,0.5950605812244221,0.406922137767429,0.7238318406916936,0.06244820397637721,-0.8510998233902841,0.3323682098444369,0.5143763728960897,0.4975434038704604,0.4951836860498927,-0.8614604253023056,-0.8255847732406044,0.312219671396907,0.6695164435476978,0.42814773279436125,0.7347826410700226,0.6772488542572339,-0.41580591216486273,0.46285047450003736,-0.7208093751751463,-0.12335069613210278,0.6563582703452495,-0.5085963282457271,-0.8075908542863568,-0.6569584293347599,-0.727132888850549,0.19235904054342323,-0.035349341694504266,-0.7703975866025599,-0.7126464948897016,-0.30439014218773014,-0.4524929329394008,-0.3978519520726993,-0.6568092172905584,-0.09034493325267373,-0.7674297746840275,-0.2662293287239239,0.4325777742880914,-0.05277086074177978,-0.2633694668838791,-0.6619033703960759,-0.6854689151240041,-0.3771183494572036,-0.41768114395645817,-0.8190318464046741,-0.8854798877809891,1
2669,-0.4075663864268956,1.0,0.4293566383591818,0.6634659871166481,0.7947797725291001,0.5155153790771179,0.38297759042018487,0.420730841773988,0.8419883113326524,0.9583553504612619,-0.05334682722777018,-0.4363951511888755,0.9750565829379287,0.9606871670700234,0.9194195892417667,0.7419023471091222,-1.0,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.6574574481499029,0.7975285013251896,0.7713610625047412,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,0.1086736144651731,0.7180080595981498,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.49410839647530513,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,0.039833044130716755,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.21472646783712507,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.8909323075305097,-0.8670778878367595,1
3591,-0.9616735662451296,-0.3316343555176968,-0.9714799483327987,0.19361485272268536,-0.8462184911313732,-0.0648065569097066,-0.984883511368346,-0.5820219512218283,0.039422805835561014,0.01583427061341002,-0.25666369166448416,-0.5422894447499809,0.6568710254882569,0.4247625005121336,0.6296324654880124,0.11247177315304072,-0.8131649038821558,0.32807398483305583,0.5690496574743835,0.3866279323531592,0.4300271672946254,-0.8496695966771517,-0.7899448385352971,0.31578591427952235,0.6244508813022236,0.42312094026270675,0.8140116709793737,0.6537077268412022,-0.33879978896545104,0.414166801938018,-0.8106960657629014,-0.14282842537700355,0.6728270330740159,-0.5827366324603751,-0.8072094897546936,-0.7023016935340363,-0.6943760014492573,0.24479560837785486,-0.08312417927472132,-0.7616522809519211,-0.5671564425832382,-0.4992158812263946,-0.20968583723174072,-0.5548291044375886,-0.7660232739732964,-0.2066520187810067,-0.7781120991732638,-0.5634261938354166,0.4775280135413254,-0.011507323844620276,-0.2491859778658921,-0.69312858129042,-0.6716617152374734,-0.428269274232071,-0.38227488713984437,-0.7520674989600219,-0.8837660674400735,1
3098,-0.9536234534327133,-0.12722484250114408,-0.9635695347051402,0.17226389672946968,-0.8336648959812709,-0.09362265849886808,-0.9826168493444538,-0.5571672537042393,0.008739477931705819,0.009328184647352272,-0.2547266475548273,-0.5097536346518599,0.6729353966977676,0.4722347593710239,0.6388426390401236,0.08140999035930496,-0.8605210887719109,0.3599413297579521,0.6245865261900805,0.5024570811010275,0.45287613946359284,-0.8556278483160501,-0.8546717231901898,0.3647951668224625,0.6668656745913135,0.5251968084540415,0.799272510094843,0.6812176807838921,-0.1344565700490814,0.42548857150325625,-0.8203689148270119,-0.10869022376435507,0.694827944979658,-0.6327400776045862,-0.7425016337002592,-0.8571536698511405,-0.7103870516052209,0.3553871518956714,-0.049682614914559886,-0.7035048772457821,-0.5121886689598133,-0.43812953289885,-0.2054825516821085,-0.6511576874302049,-0.7718555453580269,-0.24041099037259028,-0.7988092119910811,-0.5592708748004797,0.5564419442854792,0.008317362344370915,-0.2626602411940957,-0.6628884975272687,-0.662048829629552,-0.4063295130966291,-0.3500078150252677,-0.7938713203593757,-0.8520628298560965,1
724,0.014703529501173151,1.0,-0.4018947722196611,0.8984048685780314,0.8719069798389241,0.9999999999999999,0.7628909746140733,0.9972133270698668,0.770164355645155,0.9999999999999999,0.29776878184815325,0.014488727860024087,1.0000000000000002,1.0,0.8827918947946553,0.6245844794208172,-1.0,0.7527513312183074,0.7333945917730542,1.0,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,1.0,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,1.0,-0.5218144129627602,-0.09701688308846368,0.47536356271017377,-0.6998020524703413,-0.2736116889806083,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.8634656888818866,-1.0,-0.5597868416347052,0.9999999999999999,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,0.22273345900657815,-0.09714057792529385,0.4079715856165014,0.13331350251936902,-0.24192039742756685,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.9332643727260499,-0.9087484897471595,1
2875,0.4838923249768049,1.0,-0.1502726336161322,1.0,0.37829503046452273,0.35402050543615715,0.16583759169843715,0.15869166715521912,1.0,0.733475418638529,0.6488843909240766,0.0005963666022135161,0.8403628349901436,1.0,1.0000000000000002,0.8122922397104086,-0.486619346216767,0.7527513312183074,0.7333945917730542,0.643950071514288,0.5192680567149224,-0.8257382412378081,-0.6502307162713458,0.5745503166068697,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.6101175468537348,-0.5218144129627602,0.03989637966019033,0.37043627525220857,-0.6998020524703413,-0.67922660821766,-0.5296618335134495,-0.6734579634026205,0.4707319515357346,0.37530761892003406,-0.9934693383659925,-0.3496167442216118,-0.310389723777563,-0.3627963202640997,0.06354322492560453,-0.49270116904707595,-0.3625452868294651,-0.3593260100686626,0.0630303914013397,0.13331350251936902,-0.23656285646247413,-0.23135620625985856,-0.9963375047465413,-0.8655172002190097,-0.26820209025812336,-0.4831806294949275,-0.9143785434789834,-0.904006769446149,1
1203,0.5100689306328693,1.0,-0.07005377124803058,1.0,0.13148905577732184,0.6770102527180785,0.01798253531154881,0.6265129586547985,0.796784836670938,0.6002131279577937,0.6488843909240766,-0.3236741814266506,0.7605442524852154,1.0,0.9481837025113031,0.7510499517658196,-0.22041468095587147,0.7527513312183074,1.0,0.5479738106774771,0.5723995132424763,-0.772056506146648,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,0.3905461760619646,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-0.4073396823410669,-0.5354441026915049,-0.310389723777563,-0.5700825062122458,0.3388848501479289,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.13751863524889135,-0.10809293412089108,-0.7474969713521591,-0.49686837521416777,0.0019092023447752626,-0.34782623689735315,-0.7707449329230853,-0.9103894079040064,1
594,1.0,1.0,-0.7973009900252066,0.8984048685780314,0.13148905577732184,0.9999999999999999,-0.01310219937623247,0.9972133270698668,0.5403287112903098,0.6002131279577937,1.0,-0.4363951511888755,0.7605442524852154,1.0,0.7655837895893103,0.24916895884163437,-1.0,0.4230864395093836,1.0,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.739015472697142,1.0,0.8257990877251915,-1.0,0.5050214436807686,-0.4011690334271488,0.3905461760619646,0.47536356271017377,-0.6998020524703413,-0.4311105842753117,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.3173284444094327,-1.0,-0.9801270364608918,0.563203425407479,-0.5700825062122458,0.06047536618547067,-0.15125729992994152,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.23813362776275218,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.9172804220624069,-0.9027333716042633,1
822,0.5777300840719314,1.0,0.712431841595967,0.9237884812713623,0.8719069798389241,0.9999999999999999,0.407220999250399,0.9972133270698668,0.6551778954543451,0.9999999999999999,0.6488843909240766,-0.6618370907133253,1.0000000000000002,0.4967979582083443,0.9120764196080984,0.5306745423149709,-1.0,0.7527513312183074,0.7333945917730542,0.7175173798978568,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.6738083110223132,0.7975285013251896,0.7822748712975086,-0.7317748325312954,0.690675357343801,-0.5218144129627602,0.6647821961325123,0.4491474085646332,-0.6998020524703413,-0.6279606856940885,-0.6567249853256405,-0.6734579634026205,0.4707319515357346,0.41974956502062877,-1.0,-0.6649346554445513,-0.310389723777563,-0.2039082094714751,0.06047536618547067,-0.4073911860894915,0.22273345900657815,-0.30515305566812695,0.0630303914013397,0.13331350251936902,-0.24250088927287888,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.9332458472128362,-0.9095488151858211,1
1006,-0.4075663864268956,1.0,0.2810796039899175,1.0,0.8719069798389241,0.9999999999999999,0.6383770837821265,0.9972133270698668,0.8722382971053282,0.9999999999999999,-0.05334682722777018,-0.19835486388401402,1.0000000000000002,0.8601392966268541,0.934846019397352,0.7079487068851986,-1.0,0.7527513312183074,0.7333945917730542,0.6736106235899069,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.6231077794552979,0.7975285013251896,0.7484334825260485,-0.7317748325312954,0.6425964996065056,-0.5218144129627602,0.2550321941457798,0.37043627525220857,-0.6998020524703413,-0.6585574333066114,-0.580890610452902,-0.6734579634026205,0.4707319515357346,0.39322553226526324,-1.0,-0.4664467059902021,-0.310389723777563,-0.29873649276857683,0.06047536618547067,-0.49270116904707595,0.22273345900657815,-0.33748479050535324,0.0630303914013397,0.13331350251936902,-0.2240709056794794,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.8930725378376159,-0.8819916298375213,1
2483,0.4838923249768049,1.0,0.31702562379042143,1.0,0.8719069798389241,0.9999999999999999,0.4180051195072707,0.9972133270698668,0.770164355645155,0.9999999999999999,0.6488843909240766,-0.2109532116644257,1.0000000000000002,0.8741994895520862,0.8827918947946553,0.6245844794208172,-0.3626489901347525,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.7596340283574612,-0.46145510490164,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,0.26865541127435755,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-0.777344382641991,-0.5597868416347052,-0.310389723777563,-0.5700825062122458,0.1650705848679372,-0.49270116904707595,0.22273345900657815,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.203322541473479,-0.17371295740082068,-0.8799688854185932,-0.7295844587804936,-0.16860332306677034,-0.419883048623801,-0.873180119392118,-0.9103894079040064,1
3603,-0.9438076591211242,-0.12652244327124806,-0.9693571743256126,0.10552588044064379,-0.8059651730022219,-0.05193056516375283,-0.9862327889829445,-0.41867139335495757,0.05150970086543777,0.02358568010789834,-0.28392118821165807,-0.5771118411971787,0.6295114687982966,0.4512934168511398,0.6696666045551584,0.12682803769385553,-0.8980676611053084,0.38028219929965834,0.6894486797632431,0.5307316193650624,0.4684485542639288,-0.8588359210871457,-0.8850350240846367,0.41026307880204527,0.5899181021556666,0.5158036331465653,0.7965612679531993,0.6554245862322143,-0.22166531839038184,0.37859315080286277,-0.7500204980167369,-0.10694702736394637,0.6311909554730772,-0.7152467639523089,-0.7358703556231299,-0.9007574666121649,-0.7013504603734328,0.4007919895774308,0.04781550356154901,-0.7162888790487689,-0.6503402376689165,-0.4814030531393279,-0.22563325395989026,-0.5270221897919579,-0.6850449917787513,-0.3514214577861496,-0.7555525572928197,-0.4238496553572561,0.5027277813094075,-0.04721229831979068,-0.25475572409355507,-0.7445627999978603,-0.7039690650674144,-0.35871080605210437,-0.3706894156485051,-0.8479125515602489,-0.8410048022603102,1
3184,-0.9622475845124806,-0.2836680601384682,-0.9726735499383775,0.17240340429959927,-0.8701721767998619,0.031761321254207414,-0.9799798077663104,-0.4691705439734899,0.1645105017248753,0.04489737974617178,-0.19802466579987962,-0.6181492708766465,0.6070163060932297,0.4141217754258327,0.7075088852618054,0.06158491826890672,-0.8448465054239898,0.3312167542974765,0.5180680880184111,0.4869405800000345,0.4907750305192227,-0.8610148100818169,-0.8274838754435027,0.29949191407492776,0.6718605291123443,0.43884604727634113,0.7410303155198362,0.6774625401735752,-0.39880170746135024,0.4561081048516125,-0.7387097779545235,-0.12430569220290717,0.6647962744456729,-0.49353615625173325,-0.8052976446952247,-0.6741204701100978,-0.7258746706954333,0.20199733771535683,-0.05185575873264711,-0.7512384206543388,-0.6772644631356223,-0.31777179546035517,-0.43556613790542675,-0.43732763869474167,-0.6912414150674755,-0.10581745001272086,-0.7693669112130084,-0.30304029149941536,0.4491251666618851,-0.03876633593727202,-0.2587287611584336,-0.6556296637096797,-0.6849101210785169,-0.3866854277202857,-0.40790758442231956,-0.8045067736518756,-0.8878508699557514,1
3478,-0.9384864605349508,-0.22924856073262623,-0.98874643317291,0.07972575444662057,-0.816432600832723,0.061501244024901286,-0.9755556120549893,-0.3780113633041116,0.12456817839959075,0.03694081711759363,-0.2621760332077381,-0.6322669656144799,0.5931238553790592,0.46150460962167994,0.7423377052271642,0.09582512749463387,-0.9196947230918177,0.35364064715979,0.5908972579517213,0.5697600501180312,0.5160407061237245,-0.847066043665674,-0.8488409272202839,0.35135311772726113,0.6509077632753604,0.48866837412264014,0.7339876758149733,0.6405823030515677,-0.4220907768309645,0.34982837650126863,-0.7067816269944289,-0.11449506864954674,0.6197702454084879,-0.5344282713837757,-0.7516656852096862,-0.7420299024084771,-0.764440134556744,0.2813762760615494,0.00438971242632602,-0.6944236777542923,-0.7879858111893836,-0.31995814544503415,-0.3247047470269,-0.3936286390159214,-0.667176678778335,-0.29257060956849523,-0.7563449068038494,-0.27002577125962374,0.5357663200300784,-0.06433953466777118,-0.25765375866511847,-0.7193095234514214,-0.7911957080264284,-0.3548271449224286,-0.37694543190699553,-0.8813615832221253,-0.8457165212837973,1
3721,-0.9263748224737757,-0.14770151617935734,-0.9870124205311831,0.02002851045930116,-0.8241077456248864,0.056122601225092716,-0.9925763652970501,-0.14824817852419586,0.17125136547493044,0.03806179416058619,-0.3690655931893866,-0.7075115878648144,0.5318040010075368,0.4136336964247591,0.744919474450569,0.22045181740213923,-0.942192251674194,0.3831794776156943,0.7093282413632528,0.5065906682217367,0.5294968952615002,-0.8954149422529892,-0.8889410660073427,0.4523846481208461,0.5369263779039349,0.3537735291392622,0.7142510560194267,0.5955734868981252,-0.3968205406960942,0.37303713450846226,-0.6191805749359671,-0.0735319148589911,0.5408558719273404,-0.8490282331570079,-0.7600608587347492,-0.7949261024016457,-0.7559799167557817,0.49277293579443227,0.14304713445213482,-0.7484253650848643,-0.902716787783398,-0.5988535936326569,-0.27592353894024724,-0.2677968261635527,-0.579899970872732,-0.4105225602917083,-0.6892187652457891,-0.1296648445074789,0.4728071976794928,-0.14339168798916208,-0.23086899090846097,-0.884426218375977,-0.7965320156487841,-0.29098589783265316,-0.38854204869923864,-0.9398850972541309,-0.8633765066622474,1
1140,0.5308112045243681,1.0,-0.25811069301764455,1.0,0.47173098277939607,0.35402050543615715,0.22985875348262197,0.15869166715521912,0.6831530410551632,0.783925935702376,0.6488843909240766,-0.3510472079801429,0.8705806013072815,0.7483989791041722,0.8827918947946553,0.5535219641726419,-1.0,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.7070645585123959,0.5745503166068697,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,0.42014598475944787,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.639353161796891,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.057439596957328615,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.6460880289444513,-0.6241213401652723,1
2859,0.5033473106860925,1.0,-0.7666216160758377,1.0,-0.3621228935970797,0.6770102527180785,-0.44053008372936486,0.6495190285726024,0.8093965917546868,0.3336885465963229,0.6488843909240766,-0.08724879936869556,0.6009070874753588,0.570435093132676,0.9513994785516763,0.6566256155637518,-0.6175893940808515,0.7527513312183074,0.7333945917730542,0.8677035833401655,0.7596340283574612,-0.46145510490164,-0.8003542124417605,0.7872751583034349,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.8551325324255288,-0.5218144129627602,0.13488770634656427,0.37043627525220857,-0.6998020524703413,-0.4579951602710715,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.6803194055792663,-0.8502373779601233,-0.5239114537764858,0.12640685081495795,-0.2843533125041084,0.13082820250107147,-0.49270116904707595,-0.3625452868294651,-0.19456004187659692,0.20606078915833653,0.13331350251936902,-0.19176275509227053,-0.1835897938308531,-0.8714565359781078,-0.7574206586090249,-0.19323924618878613,-0.4152528387766482,-0.8428717356935305,-0.9103894079040064,1
765,0.5777300840719314,1.0,0.712431841595967,1.0,0.8719069798389241,0.9999999999999999,0.6551141448931974,0.9972133270698668,1.0,0.9999999999999999,0.6488843909240766,0.014488727860024087,1.0000000000000002,0.7483989791041722,1.0000000000000002,1.0,-1.0,0.4230864395093836,0.7333945917730542,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,1.0,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.4011690334271488,0.024873881699143396,0.37043627525220857,-0.6998020524703413,-0.4311105842753117,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.3173284444094327,-1.0,-0.3496167442216118,0.563203425407479,-0.5700825062122458,0.06047536618547067,-0.15125729992994152,0.22273345900657815,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24265056603877427,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.9335974267428282,-0.909877223228214,1
3651,-0.9691066745106164,-0.5071549495943315,-0.9894652843217124,0.10645293543353725,-0.8799718610682224,0.08663391030260682,-0.9888373572428544,-0.3402695029995118,0.21318728219870026,0.06662329636438583,-0.26635392449778467,-0.7289134883842929,0.5450580254641266,0.33504023015085915,0.7322787112636987,0.1401626467865409,-0.8361595651702981,0.31722856070047384,0.5449150833694905,0.3867588477120554,0.49126062384718366,-0.8369479865370341,-0.7731789859304051,0.3283206817970994,0.5871374388804544,0.3110383880165389,0.7638997482950954,0.6015237986303666,-0.6523459367855601,0.4053077823009843,-0.657260403281023,-0.17914766402702487,0.5601414179227132,-0.5690824065845115,-0.8663916273061792,-0.6318730599614766,-0.7023356957225355,0.15951092722391458,-0.0028875857834918806,-0.8632707392112471,-0.8655517217854254,-0.5358135710508486,-0.4265285662637709,-0.23519493476787806,-0.6415971291813056,-0.1880791902612154,-0.7220643874200048,-0.21158622343537759,0.33243932978895285,-0.1175374692640693,-0.2651823903715461,-0.7817582889704141,-0.7606504234987562,-0.3600156272289712,-0.44969854131678155,-0.8246867847263413,-0.9136162399018947,1
3413,-0.9872422519527754,-0.35197845604763484,-0.9338709756952875,0.3965946733807929,-0.9436572398280989,-0.1080652564496336,-0.9842957500899205,-0.7800514082079503,0.09232505139281866,0.04362737914249986,-0.11556225971639295,-0.46846535583705035,0.7072490572612863,0.41123496194495457,0.5548198241827006,-0.0023030126567799014,-0.6924750955744484,0.2791455862925308,0.437733652151815,0.2960982221780479,0.40394151277921886,-0.9141442797412966,-0.7942637416014985,0.17150778826374485,0.730451324954659,0.36727669504289173,0.776261737089202,0.715681086582709,-0.22999254984092465,0.5930546230142328,-0.8937492691221974,-0.1171942273997728,0.8067830749792473,-0.42846402635193537,-0.8715029648571749,-0.5565403496369163,-0.68403782727266,0.12158404571868137,-0.20876181404944955,-0.722786184396216,-0.32861989812299486,-0.3156495699384727,-0.5337070670140469,-0.7396296939988957,-0.850975682068951,0.2022796657273559,-0.8253871346660064,-0.7073774275872343,0.4023381548887235,0.08085051986823916,-0.2283564147987778,-0.5143379556388868,-0.45856424728559536,-0.49754650405618417,-0.40800639107982695,-0.6144832925925976,-0.9618081259337352,1
2341,0.06162240904873617,1.0,-0.042434574214619825,0.8984048685780314,0.8719069798389241,0.9999999999999999,0.6766695108373726,0.9972133270698668,0.5403287112903098,0.9999999999999999,0.29776878184815325,-0.5491161209511004,1.0000000000000002,0.7483989791041722,0.8827918947946553,0.4368767191312258,-1.0,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,0.5124369408495717,0.47536356271017377,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.7699569390477985,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,0.22273345900657815,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.15352957977955467,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.7956687434177402,-0.7708732430720537,1
3615,-0.9860107290213355,-0.31517470261691505,-0.946752798908874,0.32991889594975815,-0.8802933394747908,-0.06993443683245498,-0.9801613165916362,-0.727312588423612,0.08910035237267278,0.02385819031869104,-0.18536970300359132,-0.47604565443513314,0.691535184883662,0.40904315040673456,0.6094522659178114,-0.010434904453650251,-0.7539263310279736,0.2984145576664248,0.4393252232006933,0.3517074694284751,0.4189023504070967,-0.9038360993506042,-0.7842546254993139,0.2229337021649143,0.6976718325661637,0.41641159155235535,0.751670564467389,0.7282433057331702,-0.25218436745591444,0.517527538267336,-0.8914804144452332,-0.1287333497411869,0.7921181352595323,-0.44845366178906126,-0.8142728163706359,-0.5940528489016654,-0.6777889157458458,0.16698614276923535,-0.1798911320328465,-0.7090793822324095,-0.3892670142573339,-0.32605621783582495,-0.4905700369432451,-0.7297848211438098,-0.8403123586069774,0.08029511455697569,-0.8286319246559876,-0.6761694203010647,0.5053574906873189,0.0693787332515326,-0.23572201393575576,-0.5372057842357121,-0.4992890943784517,-0.4475876068860941,-0.38642474799202087,-0.6540251289643519,-0.9270436253751706,1
3583,-0.8531742138114363,0.22482417768592067,-0.9884205385019601,0.07089191201985785,-0.7175231287886563,-0.02170897475629968,-0.9539074527206621,-0.3779665564262534,-0.046493054880105356,-0.018959539684279658,-0.24681002066903096,-0.503845000711644,0.6473595056889361,0.6985692113899458,0.729395095059391,0.10915052865396974,-0.9668289225883437,0.36438647259138074,0.6996843872467352,0.8161584093624931,0.560105357795551,-0.9768950147505593,-0.9771196375979379,0.48165832608030035,0.8800442861963325,0.6105025716064065,0.6401616458919127,0.6750640870851721,0.2577119378407331,0.6286837693319283,-0.7339313562300458,0.04329740780615693,0.7470682904050723,-0.6038459774845522,-0.6344424292411855,-0.6244991103464501,-0.9533719275879666,0.5868628509593172,-0.05391957559591892,-0.5222600409829776,-0.640378075315665,-0.01029874540605702,-0.026119567350822992,-0.6438411375346302,-0.5733970518776342,-0.2801868967693845,-0.9349095302601645,-0.3732984206432259,0.9074023546323322,0.03235758244060494,-0.2629687726927882,-0.5761274154011542,-0.9505549957100545,-0.40642427532398295,-0.2152610645546319,-0.9875735337575643,-0.7320833193986558,1
