,COUNTY,P17_A,W1AGE,WWWBLACK,W1STATE,STRATA,F3,CD2,P1,X1,W3IWER4_A
1242,-0.9265870839711132,-0.714061928485842,-0.8948509941792874,0.21001192382455292,-0.796596719486032,0.7068643046472418,0.9711391181034492,-0.34862280759380015,-0.9007924412381986,-0.9524777764918979,0
91,0.4553802959699389,0.942138866115911,0.8532328287857237,0.9855154816330003,0.82946951347316,-0.9944609346547325,0.823227248155853,-0.8285369003601089,-0.32334176628784145,-0.6044997958028075,0
1174,-0.9390076371130672,-0.4357787727817366,-0.7932950809897311,0.3430779933054189,-0.5948308466689296,0.41671028573568125,0.9412763066014294,-0.46023646659727246,-0.8046916233731594,-0.8992091033210413,0
40,0.45240462861049946,0.9917341237308446,0.03133666998577639,0.9855154816330003,0.82946951347316,-0.9944609346547325,0.8302071398497641,-0.35345060826835195,-0.30774575167689006,-0.6551682104071067,0
75,-0.6009090393783437,0.9669364949233779,0.11939697271434219,0.9999999999999999,0.4997772395212694,-0.9972304673273662,0.8162473564619418,-0.40435271099246883,-0.3181430947508576,-0.6044997958028075,0
1181,-0.9594207734945146,0.02318212776691686,-0.6259215568481764,0.5581425963437288,-0.2676220061939253,-0.0585254791005001,0.8933342698646185,-0.645726239750534,-0.6461254979901909,-0.8199079014689554,0
857,0.4185836288666285,0.942138866115911,0.838556111664296,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.823227248155853,-0.8030858489980504,-0.32334176628784145,-0.6382787388723403,0
95,-0.5637494860116871,0.942138866115911,0.4129313151428947,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8162473564619418,-0.5740263867395248,-0.32334176628784145,-0.6044997958028075,0
1201,-0.9344957098943318,-0.5380250993252191,-0.829843602464894,0.2947021861818454,-0.6688143005938965,0.521408560246168,0.9505895164672867,-0.41740568232382924,-0.8408314177894024,-0.9157396935584424,0
712,-0.8542762284466998,0.9669364949233779,0.7064656575714473,0.9855154816330003,0.4201963458087441,-0.9999999999999999,0.8162473564619418,-0.7267326949118752,-0.32334176628784145,-0.6044997958028075,0
462,0.7113602661343879,0.942138866115911,0.4276080322643224,0.9855154816330003,0.9090504071856853,-0.9944609346547325,0.823227248155853,-0.565542702952172,-0.32334176628784145,-0.6382787388723403,0
798,-0.01506545583214769,0.942138866115911,0.25148742680719083,0.9855154816330003,0.6816764251498987,-0.9944609346547325,0.8162473564619418,-0.46373849750393836,-0.32334176628784145,-0.6044997958028075,0
434,-0.673486292047595,0.9917341237308446,0.19278055832148033,0.9855154816330003,0.4770398413176907,-0.9944609346547325,0.823227248155853,-0.44677112992923274,-0.32334176628784145,-0.6044997958028075,0
1200,-0.9392380867233951,-0.4310373967333039,-0.7919601214139128,0.3456699056592305,-0.5888518539383415,0.40998870904938567,0.9386701500269734,-0.4588945802120842,-0.8042351848351984,-0.8928176949531523,0
278,-0.05389428601019719,0.9669364949233779,0.2955175781714737,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.8162473564619418,-0.48918954886599675,-0.32334176628784145,-0.6213892673375739,0
853,0.7122311931664189,0.9917341237308446,0.17810384120005268,0.9855154816330003,0.9090504071856853,-0.9944609346547325,0.8302071398497641,-0.42132007856717435,-0.32334176628784145,-0.6720576819418731,0
471,-0.19991971838073064,0.9669364949233779,0.6037286377214539,0.9855154816330003,0.624832929640952,-0.9944609346547325,0.823227248155853,-0.6843142759751112,-0.32334176628784145,-0.6213892673375739,0
258,0.7495359010384142,0.9669364949233779,0.4276080322643224,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8092674647680307,-0.565542702952172,-0.3181430947508576,-0.6382787388723403,0
416,0.2346002933500766,0.9669364949233779,0.7651725260571579,0.9855154816330003,0.761257318862424,-0.9944609346547325,0.823227248155853,-0.7606674300612863,-0.32334176628784145,-0.6551682104071067,0
1058,-0.9939562393462987,0.7971908147821153,-0.3451984264508322,0.9252437394395692,0.2928351183445129,-0.8646547478493819,0.8106306275125499,-0.956909062212399,-0.3789142043887192,-0.6746370572079918,0
1123,-0.9248174464275136,-0.758234470580816,-0.914391994049677,0.1929378690280038,-0.8165716535653669,0.745357664674065,0.9724535591103288,-0.32841502906076603,-0.9168685730286786,-0.9448530831198948,0
1260,-0.9618052888539104,0.08134930945323837,-0.6054136294759344,0.5842733705303615,-0.22457209626739483,-0.11513135291349874,0.8869631789771661,-0.6648101593095561,-0.6269898437665777,-0.808197750182634,0
1257,-0.9657188346978247,0.16295680141262547,-0.5764791476951596,0.6248211702587325,-0.16424058756204196,-0.2055275030872833,0.8784814845481758,-0.7031830484019528,-0.597511660342777,-0.7922561224728937,0
36,0.05910849639582705,0.9917341237308446,0.4863149007500329,0.9855154816330003,0.7044138233534774,-0.9944609346547325,0.8302071398497641,-0.6164448056762888,-0.32334176628784145,-0.6044997958028075,0
978,-0.9375056902053811,-0.46897281957495096,-0.8037597106355867,0.32750706975603117,-0.6220112246301228,0.45251237808177924,0.9457733741577369,-0.44812745007208543,-0.8156849780833746,-0.9091045210168481,0
276,-0.05258789546215059,0.942138866115911,0.2661641439286184,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.823227248155853,-0.48918954886599675,-0.3181430947508576,-0.6382787388723403,0
730,-0.12799566098550264,0.9917341237308446,0.4716381836286052,0.9999999999999999,0.6475703278445306,-0.9972304673273662,0.8162473564619418,-0.607961121888936,-0.32334176628784145,-0.6213892673375739,0
176,-0.5251383875916454,0.942138866115911,0.28084086105004613,0.9999999999999999,0.5225146377248481,-0.9972304673273662,0.8162473564619418,-0.4976732326533496,-0.3181430947508576,-0.6213892673375739,0
904,-0.5637494860116871,0.9669364949233779,0.7798492431785854,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.823227248155853,-0.7861184814233448,-0.32334176628784145,-0.6213892673375739,0
441,0.23380194357071482,0.9669364949233779,0.3542244466571842,0.9855154816330003,0.761257318862424,-0.9944609346547325,0.823227248155853,-0.523124284015408,-0.32334176628784145,-0.6213892673375739,0
654,0.2700179926526711,0.9669364949233779,0.20745727544290793,0.9855154816330003,0.7726260179642133,-0.9999999999999999,0.823227248155853,-0.43828744614188,-0.32334176628784145,-0.6044997958028075,0
70,0.7427862165401737,0.942138866115911,0.559698486357171,0.9999999999999999,0.9204191062874746,-0.9999999999999999,0.823227248155853,-0.6418958570383472,-0.32334176628784145,-0.6213892673375739,0
480,-0.5604835096415708,0.9669364949233779,0.4716381836286052,0.9855154816330003,0.5111459386230587,-0.9944609346547325,0.8302071398497641,-0.607961121888936,-0.32334176628784145,-0.6382787388723403,0
479,-0.0507008868927501,0.9917341237308446,0.19278055832148033,0.9999999999999999,0.6703077260481094,-0.9944609346547325,0.8162473564619418,-0.44677112992923274,-0.32334176628784145,-0.6044997958028075,0
773,1.0,0.942138866115911,0.20745727544290793,0.9855154816330003,0.9999999999999999,-0.9944609346547325,0.823227248155853,-0.4552548137165856,-0.32334176628784145,-0.6382787388723403,0
1039,-0.9813062482413604,0.5163500662168128,-0.4466270211740915,0.7892052781986294,0.08461795200959088,-0.5678895557565802,0.8426832529268373,-0.845505222634032,-0.47534863031750596,-0.7355471272704607,0
1227,-0.9907051685781768,0.7314874030396672,-0.367704646632382,0.8887192290181023,0.2361527138115703,-0.7865990049189462,0.8211174766822449,-0.9307995475182831,-0.4011996732188813,-0.7014011466934753,0
350,-0.9637227254719306,0.9669364949233779,0.7504958089357302,0.9855154816330003,0.3860902485033761,-0.9944609346547325,0.8162473564619418,-0.7521837462739336,-0.32334176628784145,-0.6382787388723403,0
221,-0.3791855324737812,0.9669364949233779,0.3982545980214671,0.9855154816330003,0.5679894341320053,-0.9944609346547325,0.823227248155853,-0.565542702952172,-0.31294442321387383,-0.6551682104071067,0
682,-0.6009090393783437,0.9669364949233779,0.11939697271434219,0.9999999999999999,0.4997772395212694,-0.9972304673273662,0.8162473564619418,-0.40435271099246883,-0.3181430947508576,-0.6044997958028075,0
1258,-0.9906730217811418,0.7300267389796306,-0.3689861244041909,0.8905448298230433,0.24061993636245077,-0.7876661683682822,0.8194194690010065,-0.9273378809709151,-0.40241778464295325,-0.6932155432438595,0
735,-0.5637494860116871,0.9669364949233779,0.20745727544290793,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8302071398497641,-0.4552548137165856,-0.3181430947508576,-0.6044997958028075,0
239,-0.5239771515489374,0.942138866115911,0.5743752034785987,0.9999999999999999,0.5225146377248481,-0.9972304673273662,0.8162473564619418,-0.6503795408257,-0.32334176628784145,-0.6044997958028075,0
1109,-0.9248565612432528,-0.7558384309768555,-0.9117780621307117,0.19297925431340757,-0.8203175337541864,0.7460079571662293,0.9742694641607009,-0.3317657320507539,-0.9151914350744141,-0.952222705165428,0
742,0.4198174421620058,0.9669364949233779,0.3835778809000395,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.823227248155853,-0.5570590191648193,-0.32334176628784145,-0.6551682104071067,0
252,0.016360494573637974,0.942138866115911,0.6624355062071644,0.9999999999999999,0.693045124251688,-0.9972304673273662,0.823227248155853,-0.7182490111245223,-0.32334176628784145,-0.6551682104071067,0
1057,-0.9796646375207602,0.481793971116857,-0.4574229692660886,0.7713439498470014,0.05501433555729518,-0.528957159552145,0.8469834998067174,-0.8309300238533925,-0.48748600649794277,-0.7468493351692156,0
321,0.5276672396285131,0.9669364949233779,0.25148742680719083,0.9999999999999999,0.8522069116767386,-0.9972304673273662,0.8162473564619418,-0.46373849750393836,-0.32334176628784145,-0.6720576819418731,0
671,-0.05207985469346588,0.9917341237308446,0.3248710124143289,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.8302071398497641,-0.5061569164407024,-0.31294442321387383,-0.6213892673375739,0
819,0.5255624993011048,0.942138866115911,0.2661641439286184,0.9855154816330003,0.8522069116767386,-0.9944609346547325,0.8302071398497641,-0.48918954886599675,-0.32334176628784145,-0.6551682104071067,0
404,0.7586080576220704,0.9669364949233779,0.3101942952929013,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8162473564619418,-0.5146406002280552,-0.32334176628784145,-0.6382787388723403,0
1267,-0.9829536442336883,0.5562618401967586,-0.43126418051627513,0.8065816555440258,0.11075712585249303,-0.6062062701753159,0.8387985208015553,-0.8597840439422726,-0.46200214614957325,-0.7311233285809468,0
797,-0.5188967438620898,0.942138866115911,0.22213399256433553,0.9855154816330003,0.5225146377248481,-0.9944609346547325,0.8162473564619418,-0.46373849750393836,-0.32334176628784145,-0.6551682104071067,0
28,0.9632033328966898,0.942138866115911,0.3982545980214671,0.9855154816330003,0.9886313008982106,-0.9944609346547325,0.8162473564619418,-0.5485753353774664,-0.32334176628784145,-0.6551682104071067,0
793,0.016360494573637974,0.942138866115911,0.6624355062071644,0.9999999999999999,0.693045124251688,-0.9972304673273662,0.823227248155853,-0.7182490111245223,-0.32334176628784145,-0.6551682104071067,0
714,-0.11068598622388626,0.9917341237308446,0.19278055832148033,0.9999999999999999,0.6475703278445306,-0.9972304673273662,0.8092674647680307,-0.44677112992923274,-0.32334176628784145,-0.6044997958028075,0
844,-0.561535879805275,0.942138866115911,0.8092026774214408,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8162473564619418,-0.7861184814233448,-0.32334176628784145,-0.6382787388723403,0
1013,-0.9939001640718098,0.7995477707006371,-0.3430173108324378,0.9249929067609963,0.2908572327593082,-0.8628649749708386,0.8115132402409966,-0.9568049393176339,-0.37815757362540425,-0.6789863406332924,0
369,0.42061579194136756,0.9669364949233779,0.22213399256433553,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.823227248155853,-0.44677112992923274,-0.32334176628784145,-0.6551682104071067,0
255,0.8785419676580082,0.9669364949233779,0.9706465657571447,0.9855154816330003,0.9545252035928425,-0.9944609346547325,0.8162473564619418,-0.8794390030842256,-0.32334176628784145,-0.6382787388723403,0
783,-0.5642575267803718,0.942138866115911,0.7945259603000131,0.9855154816330003,0.5111459386230587,-0.9944609346547325,0.823227248155853,-0.777634797635992,-0.32334176628784145,-0.6044997958028075,0
244,0.23416482983406106,0.942138866115911,0.13407368983576978,0.9999999999999999,0.761257318862424,-0.9972304673273662,0.8302071398497641,-0.39586902720511596,-0.3181430947508576,-0.6044997958028075,0
668,-0.7799571217133865,0.9669364949233779,0.9266164143928618,0.9855154816330003,0.4429337440123227,-0.9944609346547325,0.823227248155853,-0.8709553192968728,-0.32334176628784145,-0.6382787388723403,0
760,-0.3434049469078403,0.942138866115911,0.9706465657571447,0.9855154816330003,0.5793581332337947,-0.9944609346547325,0.8162473564619418,-0.8794390030842256,-0.32334176628784145,-0.6213892673375739,0
340,-0.560846395904917,0.942138866115911,0.6184053548428815,0.9855154816330003,0.5111459386230587,-0.9944609346547325,0.8302071398497641,-0.692797959762464,-0.32334176628784145,-0.6551682104071067,0
723,-0.7810457805034252,0.9917341237308446,0.14875040695719743,0.9855154816330003,0.4429337440123227,-0.9999999999999999,0.823227248155853,-0.42132007856717435,-0.32334176628784145,-0.6213892673375739,0
437,-0.5245577695702914,0.9669364949233779,0.3689011637786118,0.9999999999999999,0.5225146377248481,-0.9944609346547325,0.8162473564619418,-0.5485753353774664,-0.32334176628784145,-0.6382787388723403,0
704,-0.12799566098550264,0.942138866115911,0.20745727544290793,0.9999999999999999,0.6475703278445306,-0.9972304673273662,0.8092674647680307,-0.4552548137165856,-0.32334176628784145,-0.6213892673375739,0
897,-0.5239771515489374,0.9917341237308446,0.7504958089357302,0.9999999999999999,0.5225146377248481,-0.9972304673273662,0.8302071398497641,-0.7521837462739336,-0.32334176628784145,-0.6551682104071067,0
227,0.758753212127409,0.942138866115911,0.3982545980214671,0.9855154816330003,0.9204191062874746,-0.9944609346547325,0.8302071398497641,-0.565542702952172,-0.32334176628784145,-0.6382787388723403,0
1075,-0.9247739107073456,-0.7572770385318786,-0.9122580966636369,0.1909434739991004,-0.8227088532902913,0.7480583985309173,0.9741341765718308,-0.33052222822901756,-0.9160866225789134,-0.9537103527855824,0
185,-0.1282859699961797,0.9669364949233779,0.2955175781714737,0.9855154816330003,0.6475703278445306,-0.9944609346547325,0.823227248155853,-0.5061569164407024,-0.32334176628784145,-0.6213892673375739,0
744,0.4164063112865508,0.942138866115911,0.3395477295357566,0.9999999999999999,0.8181008143713706,-0.9972304673273662,0.8092674647680307,-0.5316079678027608,-0.31294442321387383,-0.6382787388723403,0
953,0.6696283458495684,0.9669364949233779,0.13407368983576978,0.9855154816330003,0.8976817080838959,-0.9944609346547325,0.823227248155853,-0.4128363947798216,-0.32334176628784145,-0.6551682104071067,0
159,-0.16544552336283624,0.942138866115911,0.3542244466571842,0.9855154816330003,0.6362016287427413,-0.9944609346547325,0.823227248155853,-0.5400916515901135,-0.32334176628784145,-0.6551682104071067,0
43,0.7591160983907552,0.942138866115911,0.6037286377214539,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8092674647680307,-0.6673469084004056,-0.32334176628784145,-0.6551682104071067,0
1272,-0.9282212061757442,-0.6799072964621302,-0.8816527878982477,0.22727461595670728,-0.7727288004687576,0.6689755966205415,0.9670881587753889,-0.36371145655879733,-0.8888413112573299,-0.94565888687846,0
1,0.3084839365673744,0.9917341237308446,0.4569614665071776,0.9999999999999999,0.7839947170660027,-0.9972304673273662,0.823227248155853,-0.5994774381015832,-0.32334176628784145,-0.6044997958028075,0
394,0.7495359010384142,0.942138866115911,0.3395477295357566,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.823227248155853,-0.5316079678027608,-0.32334176628784145,-0.6382787388723403,0
665,-0.8134152351939113,0.942138866115911,0.25148742680719083,0.9855154816330003,0.4315650449105334,-0.9944609346547325,0.8302071398497641,-0.46373849750393836,-0.32334176628784145,-0.6551682104071067,0
411,-0.5637494860116871,0.9669364949233779,0.7798492431785854,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.823227248155853,-0.7861184814233448,-0.32334176628784145,-0.6213892673375739,0
1219,-0.9243932699500603,-0.7670365138424671,-0.9143949613730085,0.18690788375873424,-0.8319368139999659,0.7573663542856719,0.9751739419702115,-0.3276651209159276,-0.9192699521806462,-0.9569081508867056,0
932,0.018174925890369398,0.942138866115911,0.22213399256433553,0.9855154816330003,0.693045124251688,-0.9944609346547325,0.823227248155853,-0.46373849750393836,-0.32334176628784145,-0.6551682104071067,0
1136,-0.9423102077632313,-0.3652952008576653,-0.7689653251472535,0.37675826683508096,-0.5417324507221859,0.33957151522799256,0.9327951247262839,-0.4900302343432309,-0.7803319333055562,-0.8833131310593232,0
879,0.3446274083966614,0.9669364949233779,0.2661641439286184,0.9855154816330003,0.7953634161677919,-0.9944609346547325,0.8302071398497641,-0.47222218129129123,-0.32334176628784145,-0.6551682104071067,0
865,0.16122469090146363,0.9669364949233779,0.9266164143928618,0.9855154816330003,0.7385199206588453,-0.9944609346547325,0.8302071398497641,-0.8539879517221671,-0.32334176628784145,-0.6044997958028075,0
952,-0.0507008868927501,1.0,0.7504958089357302,0.9999999999999999,0.6703077260481094,-0.9972304673273662,0.8092674647680307,-0.7691511138486392,-0.32334176628784145,-0.6213892673375739,0
769,-0.09206992091422328,0.9669364949233779,0.6917889404500197,0.9855154816330003,0.65893902694632,-0.9944609346547325,0.8302071398497641,-0.735216378699228,-0.32334176628784145,-0.6382787388723403,0
1009,-0.9375117235438903,-0.47220445229236296,-0.8097758187222985,0.32790489893481234,-0.6119925758939292,0.4495729613554349,0.9427405597749647,-0.44362502383600266,-0.8179446026876647,-0.8945834469887418,0
383,-0.5637494860116871,0.942138866115911,0.4276080322643224,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8162473564619418,-0.5825100705268775,-0.32334176628784145,-0.6213892673375739,0
1116,-0.9794108851371371,0.4741440373336698,-0.4621385079346506,0.7689894641572486,0.053617512646910115,-0.5231831724520074,0.84805132919224,-0.8297684947136378,-0.4894418444432237,-0.7453096537071717,0
1080,-0.9939129649822042,0.8001235574194363,-0.3435689460375456,0.9242872710686465,0.29092297886770013,-0.8626283311325882,0.8122591075975598,-0.9582551881093677,-0.3775793507173696,-0.6810370179188574,0
1157,-0.9735535965219447,0.34250993252191475,-0.5076037660371929,0.7089766010138012,-0.04047349514595533,-0.3885394104380987,0.8588722927430118,-0.7714170034444849,-0.5366687760621229,-0.7622569254095964,0
53,-0.12799566098550264,0.9669364949233779,0.14875040695719743,0.9999999999999999,0.6475703278445306,-0.9972304673273662,0.8092674647680307,-0.42132007856717435,-0.32334176628784145,-0.6044997958028075,0
1149,-0.9671246380085912,0.19578186289966582,-0.5636747836023474,0.6407608593552294,-0.1404031129828225,-0.23920283302366807,0.8739353516101737,-0.7134261619408284,-0.5870193647262409,-0.7838578475062937,0
339,0.4185836288666285,0.942138866115911,0.838556111664296,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.823227248155853,-0.8030858489980504,-0.32334176628784145,-0.6382787388723403,0
1229,-0.9171749607228233,-0.9278521788484579,-0.9760028083195909,0.11186481322472597,-0.9464344423912519,0.9259521895561202,0.9934805680419923,-0.26263579988307384,-0.9749757214598497,-0.9846818361302028,0
787,0.34724018949275437,0.942138866115911,0.6624355062071644,0.9855154816330003,0.7953634161677919,-0.9944609346547325,0.823227248155853,-0.7182490111245223,-0.3181430947508576,-0.6213892673375739,0
87,-0.7802474307240636,0.9669364949233779,0.13407368983576978,0.9855154816330003,0.4429337440123227,-0.9944609346547325,0.823227248155853,-0.4128363947798216,-0.32334176628784145,-0.6044997958028075,0
137,-0.11068598622388626,0.9917341237308446,0.19278055832148033,0.9999999999999999,0.6475703278445306,-0.9972304673273662,0.8092674647680307,-0.44677112992923274,-0.32334176628784145,-0.6044997958028075,0
898,0.30920970909406686,0.9669364949233779,0.2955175781714737,0.9999999999999999,0.7839947170660027,-0.9972304673273662,0.8162473564619418,-0.5061569164407024,-0.32334176628784145,-0.6044997958028075,0
902,-0.7823521710514718,0.942138866115911,0.09004353847148688,0.9999999999999999,0.4429337440123227,-0.9944609346547325,0.8302071398497641,-0.3873853434177632,-0.32334176628784145,-0.6551682104071067,0
795,0.8785419676580082,0.9669364949233779,0.9706465657571447,0.9855154816330003,0.9545252035928425,-0.9944609346547325,0.8162473564619418,-0.8794390030842256,-0.32334176628784145,-0.6382787388723403,0
1128,-0.9593468850317141,0.0250594690042254,-0.6231527362500255,0.5567689253418291,-0.2724049488431526,-0.055877231809495775,0.8942779946542498,-0.6456775662717735,-0.6456542057650154,-0.8266603978007749,0
449,-0.20057291365475394,0.942138866115911,0.4276080322643224,0.9999999999999999,0.624832929640952,-0.9972304673273662,0.8302071398497641,-0.565542702952172,-0.32334176628784145,-0.6382787388723403,0
699,0.4182933198559513,0.942138866115911,0.3101942952929013,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.8092674647680307,-0.4976732326533496,-0.32334176628784145,-0.6382787388723403,0
752,-0.5613544366736019,0.9669364949233779,0.060690104228631636,0.9855154816330003,0.5111459386230587,-0.9944609346547325,0.823227248155853,-0.3704179758430576,-0.32334176628784145,-0.6551682104071067,0
883,-0.5637494860116871,0.942138866115911,0.4276080322643224,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8162473564619418,-0.5825100705268775,-0.32334176628784145,-0.6213892673375739,0
915,0.8147102739354017,0.9669364949233779,0.28084086105004613,0.9855154816330003,0.9431565044910533,-0.9944609346547325,0.8302071398497641,-0.480705865078644,-0.32334176628784145,-0.6551682104071067,0
1023,-0.9625925730829079,0.0966269786214291,-0.5990419744681423,0.5917529734968411,-0.21638575167339247,-0.13208992292588673,0.8865518578449353,-0.6751392928660815,-0.6206153115139477,-0.8096720611610659,0
686,-0.5251383875916454,0.942138866115911,0.23681070968576323,0.9999999999999999,0.5225146377248481,-0.9972304673273662,0.8092674647680307,-0.4552548137165856,-0.3181430947508576,-0.6213892673375739,0
939,-0.7799571217133865,0.9669364949233779,0.6624355062071644,0.9855154816330003,0.4429337440123227,-0.9944609346547325,0.8162473564619418,-0.7012816435498168,-0.32334176628784145,-0.6213892673375739,0
199,-0.7810457805034252,0.9669364949233779,0.7945259603000131,0.9999999999999999,0.4429337440123227,-0.9972304673273662,0.8092674647680307,-0.7946021652106976,-0.3181430947508576,-0.6044997958028075,0
293,-0.6009090393783437,0.9669364949233779,0.5009916178714605,0.9855154816330003,0.4997772395212694,-0.9972304673273662,0.8092674647680307,-0.607961121888936,-0.32334176628784145,-0.6044997958028075,0
1144,-0.9610824709797772,0.0593334804818062,-0.6126821439638905,0.5763768481099245,-0.24035571593673966,-0.09761757476736643,0.8889993024541565,-0.6602839788624293,-0.6336547864271804,-0.8110673026054209,0
859,0.3084839365673744,0.9669364949233779,0.13407368983576978,0.9999999999999999,0.7839947170660027,-0.9972304673273662,0.8302071398497641,-0.4128363947798216,-0.30774575167689006,-0.6044997958028075,0
194,0.9969517553878915,0.9669364949233779,0.04601338710720404,0.9855154816330003,0.9999999999999999,-0.9944609346547325,0.8302071398497641,-0.3619342920557048,-0.32334176628784145,-0.6382787388723403,0
750,0.9969517553878915,0.9669364949233779,0.04601338710720404,0.9855154816330003,0.9999999999999999,-0.9944609346547325,0.8302071398497641,-0.3619342920557048,-0.32334176628784145,-0.6382787388723403,0
229,-0.3820886225805512,0.9669364949233779,0.22213399256433553,0.9999999999999999,0.5679894341320053,-0.9972304673273662,0.8092674647680307,-0.46373849750393836,-0.32334176628784145,-0.6044997958028075,0
1084,-0.9735306503446483,0.34374175443022015,-0.5078765078411519,0.7072694165503568,-0.04184332138584301,-0.3868569666703544,0.8605109273850391,-0.7736517277743425,-0.5356386758284897,-0.7677310369826847,0
49,-0.708468527834174,0.942138866115911,0.3689011637786118,0.9855154816330003,0.4656711422159014,-0.9944609346547325,0.8302071398497641,-0.5316079678027608,-0.32334176628784145,-0.6551682104071067,0
33,0.2700179926526711,0.9669364949233779,0.20745727544290793,0.9855154816330003,0.7726260179642133,-0.9999999999999999,0.823227248155853,-0.43828744614188,-0.32334176628784145,-0.6044997958028075,0
410,-0.23403102713527868,0.9669364949233779,0.3689011637786118,0.9855154816330003,0.6134642305391627,-0.9944609346547325,0.823227248155853,-0.5316079678027608,-0.32334176628784145,-0.6044997958028075,0
678,0.7427862165401737,0.942138866115911,0.17810384120005268,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8302071398497641,-0.43828744614188,-0.32334176628784145,-0.6213892673375739,0
933,-0.5239771515489374,0.9917341237308446,0.6184053548428815,0.9999999999999999,0.5225146377248481,-0.9972304673273662,0.8092674647680307,-0.692797959762464,-0.32334176628784145,-0.6044997958028075,0
1092,-0.9139804807429708,-1.0,-1.0,0.07704735603832857,-0.9989162300470211,1.0000000000000002,0.99991369125776,-0.2329524212568308,-1.0,-0.9981810624680729,0
1169,-0.9618804309399107,0.07743148136469702,-0.6080954179208973,0.5859027296607069,-0.22165901457425563,-0.11769398202221004,0.8858866428328243,-0.6651515209145862,-0.6279701672913875,-0.8011032849614306,0
1100,-0.9343432196998809,-0.5392695970233965,-0.8305955669869043,0.2938091701835871,-0.6691408627285875,0.5246987326057959,0.9511108702625772,-0.4156537607153066,-0.841367102434319,-0.9160627205508871,0
642,-0.7797393899553787,0.9917341237308446,0.060690104228631636,0.9855154816330003,0.4429337440123227,-0.9944609346547325,0.8162473564619418,-0.35345060826835195,-0.32334176628784145,-0.6551682104071067,0
210,-0.3434049469078403,0.942138866115911,0.9706465657571447,0.9855154816330003,0.5793581332337947,-0.9944609346547325,0.8162473564619418,-0.8794390030842256,-0.32334176628784145,-0.6213892673375739,0
806,-0.38259666334923603,0.942138866115911,0.25148742680719083,0.9855154816330003,0.5679894341320053,-0.9944609346547325,0.8162473564619418,-0.480705865078644,-0.32334176628784145,-0.6382787388723403,0
1118,-0.9248290967067202,-0.7567753042820204,-0.9132964358807617,0.19353803854743723,-0.8163092762858342,0.7449962595926385,0.9723884448024009,-0.3281229881882034,-0.9165248559301412,-0.9451638526433168,0
753,-0.7810457805034252,0.9669364949233779,0.7945259603000131,0.9999999999999999,0.4429337440123227,-0.9972304673273662,0.8092674647680307,-0.7946021652106976,-0.3181430947508576,-0.6044997958028075,0
648,-0.7802474307240636,0.9917341237308446,0.14875040695719743,0.9855154816330003,0.4429337440123227,-0.9944609346547325,0.823227248155853,-0.42132007856717435,-0.32334176628784145,-0.6551682104071067,0
1275,-0.9907771245564511,0.7257612726240779,-0.37120958736569715,0.8892080409012598,0.23769437548547923,-0.7890539985339259,0.819516265127436,-0.9307803726272156,-0.40301363762833614,-0.6939181531263916,0
485,-0.4191030214418694,0.942138866115911,0.3101942952929013,0.9855154816330003,0.556620735030216,-0.9944609346547325,0.8162473564619418,-0.5146406002280552,-0.32334176628784145,-0.6551682104071067,0
1269,-0.9266894203780446,-0.714542221101091,-0.8967459940435183,0.21093566107606154,-0.7920513041690362,0.7033702714231611,0.969393199950803,-0.34762131193308154,-0.9014446549432932,-0.9457937351447651,0
941,-0.11068598622388626,0.9917341237308446,0.6184053548428815,0.9999999999999999,0.6475703278445306,-0.9972304673273662,0.8092674647680307,-0.6758305921877583,-0.32334176628784145,-0.6044997958028075,0
114,-0.5635317542536793,0.9669364949233779,0.6624355062071644,0.9999999999999999,0.5111459386230587,-0.9972304673273662,0.8092674647680307,-0.7182490111245223,-0.32334176628784145,-0.6382787388723403,0
733,-0.05207985469346588,0.942138866115911,0.7945259603000131,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.8162473564619418,-0.7946021652106976,-0.32334176628784145,-0.6213892673375739,0
188,0.7495359010384142,0.942138866115911,0.838556111664296,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8162473564619418,-0.820053216572756,-0.32334176628784145,-0.6382787388723403,0
