,COUNTY,USAWT2RC,W1STATE,WWWHISP,CENSDIV,F2,STRATA,WWWRACE3,WWWBLACK,WWWAGE,WWWEDU5,W3IWER4_A
1023,-0.23688061155032258,-0.9544929221517089,-0.8775536361446958,0.9938969014407695,-0.8718761204226055,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4221550567122445,-0.14565499188663805,1
924,-0.9962587970110475,0.8163528986029787,0.21583572501957593,-0.8174292932340685,-0.36835846660029703,-0.8229371438767117,0.9703461069889874,0.869008230822226,-0.9232771886669964,0.8159343565174169,0.8940811665509175,0
783,-0.9991648651330306,-0.5620736525082528,-0.7135044498349377,0.5578403993536319,-0.8579289772246441,0.5085272857706702,0.74652264626154,-0.1178542585382582,-0.34725248542395515,-0.5705708531449734,0.1016493301349512,0
244,0.23560865341139792,-0.9761651792728789,-0.7979634996387481,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5418830912558799,-0.13588952819195393,0
925,-0.9993964368664222,-0.6721392691114298,-0.7869883128891726,0.6671921760839297,-0.8969980596172195,0.6150348494819606,0.7288059200677656,-0.19609698463564537,-0.301186563076017,-0.6806525188138208,0.03797164795440794,0
369,0.7120189911113901,-0.9992907737537613,-0.7183733631328004,0.9938969014407695,-0.8718761204226055,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5963049251393505,-0.13588952819195393,0
762,-0.9973245188438629,0.30503276104712507,-0.12700260321836487,-0.30656224646475483,-0.5487559477098485,-0.3304112330406179,0.8870145611731696,0.5045055208610423,-0.7096922573429911,0.30320139366576315,0.5998403962987766,0
689,-0.1987590710393492,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.7922235271198448,-0.1505377237339801,0
352,0.30916507348304756,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6180736586927388,-0.140772260039296,0
18,0.4199716845682766,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.19358335440166774,-0.1505377237339801,0
391,-0.16463121572476358,-1.0,-0.8653089997591654,0.9938969014407695,-0.9639396877852278,0.9552326548054876,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.716032959682986,-0.140772260039296,0
264,-0.09143785794369486,-1.0,-0.853064363373635,0.9938969014407695,-0.9639396877852278,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5092299909257975,-0.13588952819195393,0
899,-0.9972499272597197,0.34673501426281494,-0.10119668077981081,-0.34898397787626756,-0.5355706627480676,-0.3688215551051073,0.8941315363986524,0.5325194243269098,-0.726762653547669,0.34335518391516384,0.6238778074301848,0
937,-0.9973214439274142,0.3040154669530162,-0.12607168127026147,-0.30669150520499233,-0.5486214234396791,-0.33134078936600697,0.8868939215764144,0.5052855405772972,-0.7095816848321665,0.30346953346924477,0.5994421693437588,0
824,-0.9974850022816245,0.23667029549444774,-0.17551059644211253,-0.23961730100300294,-0.5745890894949015,-0.26309053433231044,0.8763256265565968,0.45361396915342067,-0.6811576951914098,0.23236897199534856,0.5611801211809466,0
334,0.345326077624885,-1.0,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5963049251393505,-0.14565499188663805,0
644,0.7444041474311884,-0.9826934836295623,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.140772260039296,0
2,-0.055204241343741245,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.33508012249869146,-0.1505377237339801,0
494,-0.5617487491619313,-0.9839172135407913,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.16093025407158534,-0.140772260039296,0
955,-0.9963427150015352,0.7847706613290546,0.1901877743837559,-0.7845796930421547,-0.3811813521420667,-0.7891446838572653,0.9652482814267577,0.8426123028911412,-0.909728294552597,0.7805541855319187,0.876409500838344,0
686,-0.1994851956205107,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3459644892753856,-0.13100679634461188,0
517,-0.38174246549202107,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.49834562414910333,-0.140772260039296,0
670,-0.9605363691357701,-1.0,-1.0,0.9938969014407695,-0.8718761204226055,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.2480051882851384,-0.14565499188663805,0
647,-0.23339521356074788,-1.0,-0.8775536361446958,0.9938969014407695,-0.8718761204226055,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.49834562414910333,-0.140772260039296,0
630,0.750430981454828,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.716032959682986,-0.140772260039296,0
671,0.23444685408153987,-1.0,-0.7979634996387481,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.140772260039296,0
663,0.41764808590856006,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4548081570423269,-0.14565499188663805,0
527,-0.8541591179956256,-1.0,-0.9816330454217044,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1500458872948912,-0.14565499188663805,0
578,0.750430981454828,-0.9995422851341609,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.20446772117836187,-0.140772260039296,0
122,-0.8541591179956256,-1.0,-0.9816330454217044,1.0000000000000002,-0.8324203058386246,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.26977392183852666,-0.140772260039296,0
681,-0.5236998211090741,-0.9989148966662732,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.33508012249869146,-0.14565499188663805,0
675,-0.2001387077435559,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.4765768905957152,-0.140772260039296,0
480,0.4199716845682766,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6180736586927388,-0.14565499188663805,0
546,-0.38174246549202107,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.3895019563821621,-0.14565499188663805,0
813,-0.9980912416845638,-0.04799881599215794,-0.36939239803438606,0.04672526520391973,-0.6760466117356374,0.015251541029241644,0.8300068940309677,0.2477525337305485,-0.5617066831938076,-0.05555853588146886,0.396908000521085,0
62,0.743678022850027,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.4439237902656328,-0.140772260039296,0
806,-0.9987845942100722,-0.3821433036975389,-0.5925633956445371,0.3793751941674882,-0.7939735068986851,0.33576280793773317,0.7756223592995817,0.010528807777901716,-0.42217806714837547,-0.38982075127394467,0.204695099524888,0
460,-0.7082806896403011,-1.0,-0.9571437726506435,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5201143577024916,-0.140772260039296,0
532,0.7600158259261585,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.26977392183852666,-0.13100679634461188,0
748,-0.9970979411836282,0.42036795916760705,-0.052556499442007354,-0.42148378976196277,-0.5092826737352587,-0.43950144413214853,0.9059518388085669,0.5842395821648303,-0.7577545200651492,0.4164121943732739,0.6666932027129052,0
782,-0.9987695635165564,-0.37435189321700924,-0.5870745994980402,0.3710482958333986,-0.7913202146798893,0.32820196564822124,0.7770229010719636,0.016308872944029995,-0.42547499703757957,-0.3818032964128282,0.2091322567596045,0
485,0.41764808590856006,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.5092299909257975,-0.140772260039296,0
89,-0.7071188903104428,-0.9729423771523322,-0.9571437726506435,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5636518248092681,-0.13588952819195393,0
778,-0.9982455041018297,-0.12757079640121338,-0.419881064328248,0.12453735056087878,-0.7032512187554059,0.08867603937416957,0.8170309674924681,0.19373802633075976,-0.5288157246080444,-0.13295236926829657,0.35120071014780996,0
781,-0.9980835906797273,-0.055671901295632265,-0.3695371043161334,0.053053914677311464,-0.6765831033551095,0.017541003830662594,0.8284796961394616,0.2467839220124125,-0.5591162036508255,-0.059140016706603515,0.392498000204068,0
662,-0.7794408985941179,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1826989876249736,-0.140772260039296,0
455,0.9253543930566084,-1.0,-0.6816394539762092,0.9938969014407695,-0.8280363264404045,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.46569252381902104,-0.13100679634461188,0
634,0.05356922091423599,-1.0,-0.8285750906025742,0.9938969014407695,-0.9157159144048066,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3241957557219973,-0.1505377237339801,0
743,-0.9997740127363266,-0.8575843555970218,-0.9102896138817885,0.8529135297209428,-0.9619507763859355,0.793043690376865,0.6983715869017693,-0.3273302774370147,-0.2234775808633791,-0.865571472171172,-0.06922335573897014,0
325,-0.5612767681841764,-1.0,-0.9326544998795827,1.0000000000000002,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.3133113889453032,-0.1505377237339801,0
488,0.4190277226127668,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5636518248092681,-0.140772260039296,0
504,0.34786751365894997,-0.9693262996432367,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5745361915859623,-0.140772260039296,0
767,-0.9963741970935901,0.7556526498271292,0.1772892972842488,-0.7574470914548423,-0.38879919866748647,-0.7671457306327747,0.9602799894508722,0.8277499745530654,-0.8982490824521191,0.7568359784490988,0.8593436318275945,0
348,0.750430981454828,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5418830912558799,-0.13100679634461188,0
209,0.3086567862762344,-0.9967521058464226,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6507267590228212,-0.13100679634461188,0
470,0.743678022850027,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.6616111257995153,-0.14565499188663805,0
232,-0.5186169490409442,-1.0,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6289580254694329,-0.140772260039296,0
345,-0.2675956813334496,-1.0,-0.883675954337461,1.0000000000000002,-0.9157159144048066,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6942642261295977,-0.13588952819195393,0
836,-0.9997749427801372,-0.858103682152868,-0.9108168190831433,0.8535531532800058,-0.9617895069716751,0.7924803671528893,0.6981438552876552,-0.32781952784274226,-0.22368270591095837,-0.8664216057227805,-0.0687589221557199,0
197,-0.05019398173372758,-0.9660445870462476,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4874612573724093,-0.140772260039296,0
320,0.23480991637212045,-1.0,-0.7979634996387481,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5745361915859623,-0.140772260039296,0
719,-0.9996932554267238,-0.8119231470414311,-0.8823385189064502,0.8073272640394736,-0.9469376278520294,0.75070980451037,0.7059982736385716,-0.2970968119261267,-0.2426249940818463,-0.8221310178626048,-0.042272787773829035,0
201,0.749922694248015,-0.9624129779878857,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1065084201881148,-0.14565499188663805,0
901,-0.9991630307366536,-0.5635228524003991,-0.7135236007631225,0.5592109331289035,-0.8580413595090223,0.5092543725966137,0.7462289246334262,-0.11805795388266282,-0.34666349538330515,-0.571204456954377,0.100637073722538,0
749,-0.9991643112131884,-0.5651525643438042,-0.7145574239180332,0.5616449180454888,-0.858363354822031,0.5113035907186996,0.7458499312856072,-0.11928006601519187,-0.34586710247460417,-0.5727697407034409,0.09943268863655097,0
878,-0.9964159645471058,0.7469079277963138,0.1660083729726407,-0.7462453502241353,-0.3937165256569848,-0.753146781780095,0.9589634649651719,0.8164923905424706,-0.8940648474507269,0.7435058843598803,0.8544188048952038,0
528,0.42055258423320563,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5092299909257975,-0.13100679634461188,0
408,0.7122368284857385,-1.0,-0.7183733631328004,0.9938969014407695,-0.8718761204226055,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.4765768905957152,-0.13588952819195393,0
753,-0.9982506118812473,-0.12483060456132211,-0.4207800369229895,0.12287160770307604,-0.703324066557601,0.08860936925559382,0.8175100776749684,0.193255798180187,-0.5296044105425255,-0.13243327917490422,0.35281365969863865,0
73,-0.05019398173372758,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.5527674580325741,-0.140772260039296,0
750,-0.9968673883746719,0.5259606100022012,0.020553803738672327,-0.5277834584572838,-0.47147215586283975,-0.5425831474061296,0.9231646099117569,0.6616089714653708,-0.8017066082973987,0.5243973829552067,0.7267704885440088,0
45,-0.12752624962741632,-1.0,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6833798593529036,-0.14565499188663805,0
840,-0.9974819761162157,0.2366010204506923,-0.17564820286755722,-0.2382830863262131,-0.5742561904245396,-0.2624418668671509,0.8761030390096567,0.45335705250679015,-0.6809752355023958,0.23225288049789827,0.5608669784509299,0
240,0.750430981454828,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.1826989876249736,-0.140772260039296,0
705,-0.9970920863499214,0.416705076669895,-0.05232285811815318,-0.41813749702928393,-0.5095293127129388,-0.43777102666927714,0.9052200346865594,0.5839821860470087,-0.7562206148620689,0.41507955034531685,0.66400962241491,0
553,-0.05193668072851487,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7051485929062918,-0.140772260039296,0
440,-0.055204241343741245,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.33508012249869146,-0.1505377237339801,0
259,0.4886630699461447,-1.0,-0.7551072722893917,1.0000000000000002,-0.8280363264404045,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.14565499188663805,0
531,0.750430981454828,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.17181462084827948,-0.1505377237339801,0
243,-0.38225075269883413,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6071892919160446,-0.140772260039296,0
561,-0.12752624962741632,-0.9574396339386142,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6833798593529036,-0.14565499188663805,0
468,-0.5634914481567186,-1.0,-0.9326544998795827,1.0000000000000002,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.7595704267897625,-0.140772260039296,0
692,-0.5602238875414923,-0.9534475952282074,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4439237902656328,-0.140772260039296,0
64,0.27111614543019025,-1.0,-0.7918411814459829,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.6724954925762094,-0.140772260039296,0
520,0.30989119806420895,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.25888955506183253,-0.1505377237339801,0
355,0.345326077624885,-0.9615935176734661,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.5963049251393505,-0.140772260039296,0
177,-0.5639997353635315,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.17181462084827948,-0.14565499188663805,0
951,-0.9980845094706344,-0.04760528081862869,-0.3673993002157422,0.044702850173847564,-0.6755487515264202,0.012458158694281907,0.8301350958969458,0.24976839044218124,-0.5621687338521337,-0.053724240397075684,0.39739753283314183,0
365,0.30742237448826004,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.716032959682986,-0.13588952819195393,0
723,-0.9982477081474276,-0.12538404883994536,-0.4198340744898239,0.12241324205505766,-0.7033067075083176,0.08800551285373914,0.8175125627602948,0.19409707034112078,-0.5294416111608489,-0.1318505795771865,0.35235299790951335,0
945,-0.9968757660746983,0.5265026187006139,0.018731569567101314,-0.526985928304982,-0.4714863708839292,-0.5416757233742022,0.9231678203090685,0.6598862314753058,-0.8022037332115018,0.5228571361063439,0.7278127330479832,0
820,-0.9990808488094793,-0.5249855141441588,-0.6877946557139549,0.5213429182228004,-0.8440124046838022,0.4715558018646045,0.7523066229069696,-0.09070777839121236,-0.3630019129345296,-0.5327677911572506,0.12324248829039525,0
584,-0.12701796242060326,-0.989862699186874,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3568488560520797,-0.13100679634461188,0
652,0.7595075387193455,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5636518248092681,-0.13588952819195393,0
608,-0.8540865055375094,-1.0,-0.9816330454217044,0.9938969014407695,-0.8324203058386246,0.9373257167276827,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.16093025407158534,-0.14565499188663805,0
817,-0.9968663313634866,0.5287349195648696,0.021372809530847192,-0.529721501427806,-0.4704014135801613,-0.5446847589513175,0.923541391652539,0.6625228435558421,-0.803140406425363,0.526101719073713,0.7288844813637794,0
438,-0.6732814848283217,-1.0,-0.9510214544578783,0.9938969014407695,-0.9639396877852278,0.9373257167276827,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6833798593529036,-0.13100679634461188,0
237,-0.05019398173372758,-0.9924360823090681,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5527674580325741,-0.1505377237339801,0
881,-0.9973287646162552,0.3114804435984426,-0.12576629403008588,-0.3128506655521359,-0.547943985705216,-0.33374829106589,0.8883781239246655,0.5063310275097594,-0.7122194761691664,0.3070295066421336,0.6038295202698823,0
829,-0.9980827699448892,-0.05264515838798389,-0.36906543096781697,0.05011188144850265,-0.6763681387891277,0.015662354649236487,0.8290125388606704,0.24772640255062683,-0.5600768504027154,-0.057270262660399585,0.394280224149995,0
766,-0.9983935513154852,-0.19954756686293962,-0.46766977671512444,0.19567724502316608,-0.7287547058396162,0.15722029870125764,0.8053457871382923,0.14300402086538755,-0.49871656310009077,-0.20464949820834688,0.30977851317104915,0
7,-0.05019398173372758,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.7378016932363742,-0.14565499188663805,0
930,-0.9999990569028214,-0.9644193883032538,-0.9818745091406913,0.9591592406915084,-0.9996481918159226,0.8956160520469568,0.6810595729053882,-0.40346050341078826,-0.17909266076714792,-0.9727771770364858,-0.13039594264473886,0
144,-0.23361305093509632,-1.0,-0.8775536361446958,0.9938969014407695,-0.8718761204226055,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.43303942348893865,-0.14565499188663805,0
742,-0.9991638291041821,-0.5637077591167801,-0.7137880470556055,0.5598546658680191,-0.858162404594488,0.5103103015852868,0.7462097038658178,-0.11841374148451678,-0.34639080892668905,-0.571457981519267,0.1001594062640988,0
560,-0.5236998211090741,-1.0,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.36773322282877385,-0.13100679634461188,0
414,0.5248966865460982,-1.0,-0.7489849540966265,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.5309987244791858,-0.14565499188663805,0
621,0.30916507348304756,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6942642261295977,-0.140772260039296,0
181,0.23480991637212045,-1.0,-0.7979634996387481,0.9938969014407695,-0.9595557083870077,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.639842392246127,-0.140772260039296,0
826,-0.9963967400176751,0.7472428674348794,0.1706428041741923,-0.7492380439390316,-0.3926303642573128,-0.7576621795035563,0.9590726660352092,0.8209489953530251,-0.8943099325745079,0.747742144482151,0.8541178809155375,0
522,-0.3757156314683815,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6289580254694329,-0.140772260039296,0
795,-0.9991590705456376,-0.5697711683694497,-0.7141464730249367,0.5643425423666941,-0.8589617068685738,0.5120416412270523,0.7450727119320004,-0.11925805029632819,-0.3442433717346838,-0.5744109240438279,0.09669661986525174,0
641,-0.5634914481567186,-0.9997318932832839,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.4765768905957152,-0.13100679634461188,0
793,-0.9981728649137399,-0.09229023578181705,-0.3964798912451485,0.08999751540116041,-0.6906197175681636,0.0552911141164274,0.8227265452534038,0.21851182331007124,-0.5435910139823571,-0.09786309135545146,0.37147590099221095,0
657,-0.7808931477564407,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.5854205583626564,-0.140772260039296,0
898,-0.9997732027004028,-0.8573669968777086,-0.9099861358957337,0.8518598800799245,-0.9619034696319273,0.7915146665380624,0.6984120929008127,-0.32684641109320534,-0.22381749854955085,-0.8652646767224379,-0.06856169923180944,0
192,-0.5202870355776155,-0.9682241523814307,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.13100679634461188,0
184,0.750430981454828,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5527674580325741,-0.13588952819195393,0
77,0.4199716845682766,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6180736586927388,-0.14565499188663805,0
21,-0.7800944107171631,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6833798593529036,-0.140772260039296,0
558,-0.12752624962741632,-0.9995529204167957,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5309987244791858,-0.13100679634461188,0
864,-0.9987796897446508,-0.38414835784595625,-0.5918550915591864,0.38073157280694125,-0.7939554621836785,0.336006809642193,0.7752495251584569,0.010936598026037025,-0.4214533775204314,-0.390085610952856,0.20329981509081974,0
523,-0.5634914481567186,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.639842392246127,-0.140772260039296,0
249,-0.053388929890837766,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5745361915859623,-0.14565499188663805,0
207,0.750430981454828,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.378617589605468,-0.13588952819195393,0
628,0.7516653932428023,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5963049251393505,-0.140772260039296,0
270,-0.5634914481567186,-0.9982603369267079,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.4179956126388207,-0.162489497784805,-0.5636518248092681,-0.13588952819195393,0
34,0.9253543930566084,-1.0,-0.6816394539762092,0.9938969014407695,-0.8280363264404045,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.46569252381902104,-0.13100679634461188,0
726,-0.9968617554135961,0.5260972699111646,0.021690341262066815,-0.5277378267694477,-0.47051168869670745,-0.5442591904690148,0.9230063492146536,0.6625550480375193,-0.8022289438777135,0.5252138433292639,0.7273020041842514,0
802,-0.9986976542090938,-0.3475722688503017,-0.5663243819715218,0.34409305251033895,-0.7802293876489903,0.29879006030503474,0.7810135795050138,0.037933623007185335,-0.4372112643129044,-0.3527315523461878,0.224949205574477,0
