,CL7R,CT2BIN,CL2R,CL5R,CL1R,DEMOC,MOD,CON,WWWWHITE,FEMALE,COLGRD,SOMCOL,W12WHITE,CL9R,REPUB,INDEP,COMHS,AGE65PLM,CL8R,W2TOTCL,BABS,CD4A_A,PTYID3,CD4A_B,AGE4049M,W12EDUC3,WWWBLACK,AGE5059M,LIB,STRATA,VPROUD,AGE3039,IDEO3,COMPLET2,DOG4R,W1TRUAM2,CT1A,WWWHOMLN,CD7_A,ADVDEG,CENSDIV,INCA,W2CIVLIB,EDUCAT4,CL7,GT2,AGE1829,PROUD,CL2,AGE6064M,CL5,CL10R,INCOME,CL4A,WWWAGEC1,FIP2,CL6B,P17_A,W1STATE,WWWEDU3,WWWEDU5,MEANFR,CL9,FIP1,W12HISP,CL1,WWWHISP,SEC4,CL8,B1,LOPROU,RAC3,W12RACE4,CD8,WWWAGE,W2SECURE,CD6,WWWRACE4,CLPROP,MNDOG,POLINT,WWWRACE3,NEWRACE,LTHS,V1_B,B2,IWER3,FIPCOM,DOG2R,USAWT2RC,WWWBRNUS,DOG6R,RI2_A,DOG3R,DOG5R,DOG1R,DG2,CL10,DG3,CD5A,W3IWER4_A
68,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.75,1.0,0.29032258064516125,-1.0,0.8181818181818183,1.0,-0.9999999999999999,0.0,-1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,0.75,1.0,0.0,-0.9999999999999999,0.5,0.75,0.8518518518518519,1.0,1.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,0.0,-1,0.3333333333333335,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.23529411764705888,-0.6363636363636362,0.33333333333333326,-0.9999999999999999,1.0,-0.91666666666665,0.3333333333333335,-1,-1.0,-1.0,-0.75,0.1428571428571428,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-0.75,-1.0,-1.0,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
219,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,1.0,0.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.75,-1.0,0.9999999999999998,-1.0,0.6363636363636365,0.3333333333333335,-0.9999999999999999,0.0,-1.0,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,0.75,0.5,0.0,0.1428571428571428,0.5,0.0,-0.8148148148148148,0.0,0.0,-0.7333333333333333,0.1428571428571428,0.0,-1.0,-1.0,-1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.2941176470588236,-0.4545454545454545,-0.11111111111111116,-0.9999999999999999,0.41666666666675,-0.91666666666665,-0.33333333333333326,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,-0.1428571428571429,-1.0,-0.3323062621302284,1.0,-1.0,-1.0,-0.75,-1.0,-1.0,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.0,1.0,-1.0,-1.0,-0.4545454545454545,1.0,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,0.75,0.0,0.33333333333333326,-0.9999999999999999,0.5,0.0,0.18518518518518512,1.0,1.0,0.7333333333333334,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0588235294117645,0.6363636363636365,-0.11111111111111116,-0.9999999999999999,-0.6944444444444999,-0.83333333333335,0.3333333333333335,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.9999999999999999,-1.0,-0.7521012829066541,1.0,-1.0,-1.0,-0.75,-1.0,-0.75,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
541,-1.0,0.8523628534129073,1.0,1.0,1.0,-1.0,-0.8523628534129073,0.8523628534129073,1,-0.8523628534129073,-0.8523628534129073,-1.0,1.0,1.0,0.8523628534129073,-0.8523628534129073,-1.0,-1.0,1.0,1.0000000000000002,-0.8523628534129073,-1.0,-0.9261814267064536,1.0,-1.0,-0.8523628534129073,-1,-1.0,-1.0,0.8523628534129073,1.0,-1.0,-0.9261814267064536,-1.0,0.38927214005968036,0.48189028273032597,-0.23490856894193812,-1.0,-0.6946360700298402,-1.0,0.29032258064516125,-0.07381857329354635,0.6229420775829917,-0.8523628534129071,0.1428571428571428,-1.0,-1.0,-1.0,0.1428571428571428,1.0,0.1428571428571428,1.0,-0.4077267833830671,0.0,0.6666666666666667,0.05849305909308988,0.38927214005968036,-0.6946360700298402,-0.5582895767886499,-0.8523628534129073,-0.8892721400596804,-0.5060365724232245,0.1428571428571428,-0.07381857329354635,-1.0,-0.07381857329354635,-1,-0.3825457155290308,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9446360700298402,0.25819247882704,-0.4411238957648097,-0.16032349330680873,-0.9999999999999999,0.6800908329707509,0.25951476003980356,-0.33333333333333326,-1,-1.0,0.8523628534129073,-1.0,-0.9999999999999999,-0.9261814267064536,-0.05849305909308988,-0.7684546433233865,0.6057926518065522,1.0,-0.23154535667661347,-1.0,-0.3053639299701598,-0.3053639299701598,-0.3053639299701598,-0.48154535667661347,0.1428571428571428,-0.7130907133532268,0.1428571428571428,1
106,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.8181818181818183,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,0.29032258064516125,1.0,0.2727272727272727,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,0.5,0.33333333333333326,-0.9999999999999999,0.5,0.0,0.33333333333333326,0.0,0.0,-0.06666666666666665,0.1428571428571428,-1.0,-1.0,0.0,-1,-0.9999999999999999,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.08823529411764719,-0.2727272727272727,-0.11111111111111116,-0.9999999999999999,0.41666666666675,-0.5,1.0,-1,-1.0,-1.0,-0.75,0.1428571428571428,0.0,0.9999999999999999,-0.75,-1.0,1.0,-0.25,-1.0,-0.75,-1.0,-0.75,-0.5,0.1428571428571428,-0.5,0.1428571428571428,1
515,1.0,0.5796519801703208,-0.5796519801703208,1.0,-0.5796519801703208,-0.5796519801703208,1.0,-1.0,-1,1.0,0.5796519801703208,-1.0,-1.0,1.0,-1.0,0.5796519801703208,-0.5796519801703208,-1.0,1.0,1.0000000000000002,0.5796519801703208,1.0,0.21017400991483948,-1.0,0.5796519801703208,0.579651980170321,1,-0.5796519801703208,-1.0,0.0,-0.5796519801703208,-1.0,0.0,-1.0,-0.8949129950425803,-0.7477911881021925,-0.5796519801703206,0.5796519801703208,0.15763050743612972,-1.0,-0.3548387096774195,-1.0,0.4255810981198833,0.719767986780214,-0.9999999999999999,-1.0,-1.0,0.5796519801703208,-0.7598011315258976,-1.0,0.1428571428571428,1.0,0.3423694925638703,0.10508700495741974,0.07005800330494671,-0.7598011315258976,0.5,0.0,-0.37037037037037035,0.7898259900851605,0.2898259900851605,0.6772869306893763,0.1428571428571428,0.0,-1.0,-0.7898259900851604,-1,-0.33333333333333326,0.1428571428571428,-0.21017400991483948,-1.0,0.0,-0.33333333333333326,-0.012717512393549457,-0.23080558386110028,-0.24376291630170144,0.4154395489456624,-0.33333333333333326,0.40179234049405643,0.15339133663828952,-0.19321732672344027,0,0.0,-1.0,-0.8025435024787099,-0.09734172561695931,-1.0,0.30847199433437733,-0.5923694925638703,-0.9761583247000908,1.0,0.0,-1.0,0.0,-0.4076305074361297,-0.5923694925638703,-0.6050870049574197,0.1428571428571428,-1.0,0.1428571428571428,1
411,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.5,-1.0,-0.33333333333333326,1.0,0.75,-1.0,0.41935483870967727,0.0,0.4545454545454546,-0.33333333333333326,-0.9999999999999999,0.0,1.0,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,-0.5,0.0,-0.6666666666666666,-0.9999999999999999,-1.0,0.75,0.7407407407407407,0.0,-0.5,-0.9999999999999999,0.1428571428571428,0.0,1.0,0.0,1,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,0.3333333333333335,-0.5,-0.8529411764705884,-0.2727272727272727,-0.7777777777777778,0.3333333333333335,0.5,0.0,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,-0.25,-1.0,1.0,-1.0,-1.0,-0.75,0.0,-0.25,-0.75,0.1428571428571428,-0.5,-0.9999999999999999,1
110,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,-1.0,0.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-0.5,-1.0,-0.33333333333333326,-1.0,0.75,-1.0,0.29032258064516125,-1.0,0.2727272727272727,0.3333333333333335,0.7142857142857144,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,1.0,0.75,0.5,0.9999999999999998,0.1428571428571428,0.5,-0.75,-0.14814814814814814,0.0,0.0,0.06666666666666687,0.1428571428571428,0.0,-1.0,0.0,-1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,0.0,-0.33333333333333326,-1.0,0.44117647058823506,-0.09090909090909083,-0.11111111111111116,-0.33333333333333326,0.25,-0.25,0.3333333333333335,0,0.0,-1.0,-0.75,-0.9999999999999999,0.0,-0.1428571428571429,-0.75,-1.0,1.0,-0.25,-1.0,-1.0,-0.75,-0.25,-0.5,0.1428571428571428,-0.25,0.1428571428571428,1
400,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,0.0,-1.0,1.0,0.0,1,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-0.33333333333333326,-1.0,0.0,-1.0,-0.3548387096774195,-1.0,0.6363636363636365,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,0.25,0.0,0.0,0.1428571428571428,0.0,-0.75,-0.07407407407407407,0.0,0.0,0.06666666666666687,0.1428571428571428,0.0,-1.0,0.0,-1,-0.33333333333333326,0.1428571428571428,-1.0,1.0,0.0,-0.33333333333333326,-1.0,-0.3529411764705883,-0.4545454545454545,0.33333333333333326,-0.33333333333333326,0.75,0.4166666666666501,-0.33333333333333326,0,0.0,-1.0,-1.0,-0.9999999999999999,0.0,-0.1428571428571429,0.0,-1.0,1.0,-0.25,-1.0,-0.25,-0.75,-0.25,-1.0,0.1428571428571428,-0.75,0.1428571428571428,1
433,0.8989785174141425,0.8989785174141425,1.0,1.0,1.0,-0.8989785174141425,1.0,-1.0,-1,-0.8989785174141425,-0.8989785174141425,0.8989785174141425,0.8989785174141425,1.0,-1.0,0.8989785174141425,-1.0,-1.0,1.0,1.0000000000000002,-0.8989785174141425,-0.8989785174141425,0.050510741292928873,0.8989785174141423,-0.8989785174141425,0.050510741292928873,-1,-1.0,-1.0,0.9494892587070711,0.8989785174141425,-1.0,0.0,-0.8989785174141423,-1.0,-1.0,-0.26598567827609476,-1.0,0.037883055969696544,-1.0,-0.3548387096774195,-0.8989785174141425,0.7998142758934808,0.36700716086195273,-0.942273438522367,-0.9494892587070712,-1.0,-0.8989785174141425,0.1428571428571428,0.8989785174141425,0.1428571428571428,1.0,0.050510741292928873,-0.8989785174141425,0.6329928391380475,-0.9999999999999999,-0.9242338880606069,0.0,-0.40740740740740744,0.050510741292928873,0.025255370646464437,-0.8262580736323235,0.1428571428571428,-0.9494892587070712,-1.0,0.0,-1,0.29965950580471423,0.1428571428571428,-0.050510741292928873,-1.0,-0.9494892587070711,-0.9663261724713806,-0.9873723146767678,0.2599486161841953,-0.6179960940752985,-0.7104301227205395,-0.9999999999999999,0.9747446293535358,-0.4335035804309606,0.9663261724713808,-1,-0.9494892587070711,-1.0,-0.75,0.08513058137951002,-0.050510741292928873,0.9711367192611834,-0.9873723146767678,-1.0,1.0,-0.9747446293535356,-1.0,-0.7626276853232322,-0.28788305596969654,-0.28788305596969654,-0.2626276853232322,0.1428571428571428,-0.4873723146767678,0.1428571428571428,1
370,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1.0,-0.75,-1.0,-0.935483870967742,-1.0,0.4545454545454546,1.0,0.1428571428571428,0.0,1.0,1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,0.75,0.5,-0.6666666666666666,0.1428571428571428,0.5,0.0,0.5185185185185184,1.0,0.5,0.06666666666666687,0.1428571428571428,-1.0,-1.0,0.0,-1,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.735294117647059,-0.2727272727272727,0.5555555555555554,-0.9999999999999999,0.6944444444444999,0.1666666666666501,0.3333333333333335,-1,-1.0,-1.0,1.0,-0.9999999999999999,0.0,0.4285714285714285,0.0,-0.38690727004236136,1.0,-0.75,-1.0,-0.25,-0.25,-0.25,-1.0,0.1428571428571428,-0.75,0.1428571428571428,1
127,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.8181818181818183,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.75,-1.0,0.41935483870967727,0.0,-0.09090909090909083,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-0.75,0.0,0.9999999999999998,0.1428571428571428,0.5,0.0,-0.2222222222222222,0.0,-0.5,-0.5999999999999999,0.1428571428571428,0.0,-1.0,-1.0,-1,0.3333333333333335,0.1428571428571428,0.0,-1.0,0.0,-0.33333333333333326,-0.25,0.8529411764705879,0.09090909090909105,-0.11111111111111116,-0.33333333333333326,-0.13888888888899986,0.4166666666666501,0.3333333333333335,0,0.0,-1.0,-0.75,-0.9999999999999999,0.0,-0.1428571428571429,0.0,-1.0,1.0,-0.25,-1.0,0.0,-0.25,-0.25,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1
316,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.5,1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.935483870967742,-1.0,-0.4545454545454545,-0.33333333333333326,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.9999999999999999,1.0,-0.25,0.0,0.6666666666666667,-0.9999999999999999,0.5,0.0,0.2962962962962963,0.0,-0.5,-0.06666666666666665,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.2941176470588234,0.6363636363636365,-0.7777777777777778,-0.9999999999999999,-0.41666666666675,-0.58333333333335,0.3333333333333335,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.9999999999999999,-0.75,0.09927674418317967,1.0,-0.75,-1.0,-1.0,-0.75,-0.75,-0.5,0.1428571428571428,-0.25,0.1428571428571428,1
337,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.3333333333333335,1.0,0.75,-1.0,0.41935483870967727,-1.0,0.09090909090909105,0.3333333333333335,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,0.0,0.5,0.9999999999999998,-0.9999999999999999,0.5,-0.75,0.7407407407407407,0.0,0.0,-0.8666666666666666,-0.9999999999999999,0.0,1.0,0.0,1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,0.3333333333333335,0.25,0.7352941176470589,0.09090909090909105,-0.7777777777777778,0.3333333333333335,0.13888888888899986,0.08333333333334991,1.0,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.4285714285714285,0.0,-0.9436273784646824,1.0,-0.25,-1.0,-0.25,-1.0,-0.25,-1.0,0.1428571428571428,-0.75,-0.9999999999999999,1
95,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.20000000000000018,-0.33333333333333326,-1.0,0.0,-1.0,0.29032258064516125,0.0,0.8181818181818183,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,-0.5,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.75,0.6296296296296295,0.0,-0.5,-0.5999999999999999,0.1428571428571428,0.5,-1.0,0.0,-1,-0.33333333333333326,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.08823529411764719,-0.6363636363636362,0.7777777777777777,-0.9999999999999999,0.9722222222222503,-0.58333333333335,1.0,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.7142857142857141,-1.0,0.7337776438864998,1.0,0.0,-1.0,-1.0,-1.0,-0.75,-0.25,0.1428571428571428,-0.25,0.1428571428571428,1
263,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.75,-1.0,-0.3548387096774195,0.0,0.2727272727272727,0.3333333333333335,0.7142857142857144,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-0.75,0.0,0.33333333333333326,-0.9999999999999999,0.5,0.0,0.40740740740740744,0.0,0.0,-0.7333333333333333,-0.9999999999999999,-1.0,-1.0,-1.0,-1,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.08823529411764697,-0.09090909090909083,-0.11111111111111116,-0.9999999999999999,-0.13888888888899986,-0.1666666666666501,0.3333333333333335,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.9999999999999999,-1.0,-0.12657967672600456,1.0,-0.75,-1.0,-0.25,-0.25,-0.25,-0.25,0.1428571428571428,-0.75,0.1428571428571428,1
39,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.8181818181818183,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.5,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.29032258064516125,-1.0,-0.2727272727272727,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-0.25,0.0,0.9999999999999998,-0.9999999999999999,0.5,0.0,-0.03703703703703698,0.0,-0.5,0.8666666666666667,-0.9999999999999999,0.0,-1.0,-1.0,-1,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-0.25,0.7058823529411762,0.2727272727272727,-0.11111111111111116,-0.9999999999999999,-0.41666666666675,0.3333333333333499,1.0,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.4285714285714285,0.0,-1.0,1.0,-0.75,-1.0,0.0,-0.25,-0.25,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1
379,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.5,0.6000000000000001,-0.33333333333333326,-1.0,-0.75,-1.0,-0.3548387096774195,-1.0,0.4545454545454546,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,0.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.0,-0.37037037037037035,0.0,0.0,-0.33333333333333326,-0.9999999999999999,0.5,-1.0,0.0,-1,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.08823529411764697,-0.2727272727272727,-0.11111111111111116,-0.9999999999999999,-0.13888888888899986,0.3333333333333499,-0.33333333333333326,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.7142857142857141,-0.25,-0.12657967672600456,1.0,-0.75,-1.0,0.0,-0.25,0.0,-0.75,0.1428571428571428,-1.0,0.1428571428571428,1
50,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,0.75,-1.0,0.29032258064516125,0.0,0.6363636363636365,0.3333333333333335,-0.9999999999999999,0.0,-1.0,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,1.0,-0.5,0.0,0.9999999999999998,-0.9999999999999999,0.5,-0.75,-0.5925925925925926,0.0,0.0,0.3333333333333335,0.1428571428571428,0.0,-1.0,0.0,-1,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.5588235294117645,-0.4545454545454545,-0.11111111111111116,-0.9999999999999999,0.6944444444444999,0.0,0.3333333333333335,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.4285714285714285,0.0,-0.20170182232118128,1.0,0.0,-1.0,-0.25,-1.0,-0.75,-1.0,0.1428571428571428,-0.75,0.1428571428571428,1
8,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,0.0,1.0,-1.0,1.0,-1,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,-0.935483870967742,-1.0,0.6363636363636365,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,0.75,-1.0,0.33333333333333326,-0.9999999999999999,0.5,0.0,0.2962962962962963,1.0,0.5,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,0.0,-1,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0588235294117645,-0.4545454545454545,-0.11111111111111116,-0.9999999999999999,0.75,-0.58333333333335,0.3333333333333335,-1,-1.0,-1.0,-0.75,0.1428571428571428,0.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-0.75,-1.0,0.0,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
57,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,1.0,1.0,0.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.5,-1.0,-0.33333333333333326,-1.0,0.0,-1.0,0.41935483870967727,-1.0,-0.09090909090909083,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,0.25,0.5,0.0,-0.9999999999999999,0.5,0.0,0.7407407407407407,0.0,0.0,-0.33333333333333326,0.1428571428571428,0.0,1.0,0.0,1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,0.3333333333333335,0.25,-0.2941176470588236,0.2727272727272727,-0.11111111111111116,0.3333333333333335,-0.25,0.3333333333333499,0.3333333333333335,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.4285714285714285,0.0,-1.0,1.0,-1.0,-1.0,-0.25,-0.25,-0.25,-1.0,0.1428571428571428,-0.75,-0.9999999999999999,1
15,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.75,-1.0,-0.29032258064516125,-1.0,-0.09090909090909083,-0.33333333333333326,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,0.5,0.0,0.33333333333333326,-0.9999999999999999,0.5,-0.75,-0.33333333333333326,0.0,-0.5,-0.06666666666666665,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.1470588235294117,0.2727272727272727,-0.11111111111111116,-0.9999999999999999,-0.25,-0.08333333333334991,0.3333333333333335,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.9999999999999999,0.0,-1.0,1.0,-0.25,-1.0,-1.0,-0.25,-0.75,-1.0,0.1428571428571428,-0.25,0.1428571428571428,1
