,W2TOTCL,W2FIPCOM,W2CIVLIB,CENSDIV,W12AGEC1,WWWAGE,W1STATE,W1AGE,AGE3039,COMPLET2,WWWSEX,CENSREGN,RACWT1RV,WWWMALE,W1FIPCOM,W2SECURE,WWWAGEC1,W12OTHET,EDUCAT4,WWWEDU3,W1TRUAM3,IMPHISP,USAWT2CC,W12BLACK,WWWHISP,RAC3,WWWEDU5,AGE65PLM,WWWBRNUS,W12EDUC3,USAWT1RV,RACES,W1AGECAT,WWWWHITE,WWWBLACK,W12RACE4,WWWRACE3,NEWRACE,W12SEX,W1TRUAM2,USAWT2RC,AGE4049M,MULT3,WWWRACE4,AGE6064M,RHWT2RC,IMPRACE,HISWT1RV,W2MISSCL,COMPLET3,W12HISP,RHWT2CC,WWWHOMLN,USAWT2NC,W3IWER4_A
2234,1.0000000000000002,0.9999999999999999,0.2727272727272727,-0.6217460717488241,0.6522929619878359,-0.08986469428342925,-0.12727272727272732,-0.11338014374373506,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.48377318288161364,-0.9589315918909066,-0.8735418722140676,0.2685914683158319,-0.4487316594986824,-0.3015203606687239,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.05458348489037271,0.6625086923049317,-0.9675796400686162,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.8214358496967227,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.4829441952438739,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.3820139910464343,-0.4761750796425288,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-0.928435662785986,-0.6819308829041457,-0.6659764490419158,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9443869974091269,0.2878742113520909,-0.5810440612555023,1
2801,0.13093419508500537,-0.2647256510598319,0.680132952603427,-0.7225092046664421,-0.5667715754651689,-0.745611502942209,-0.21559406627308242,-0.8921669039312008,0.38787366175023075,-0.6642428486946899,-0.14508787088671127,0.3126489036241937,0.030928734777046163,-0.13737362189022684,0.6780909119513947,-0.04041831531357143,-0.3826290219415659,-0.14939731151449553,0.538977233748286,-0.7669720406354545,-0.743834756615894,0.6997302084595847,-0.8972474846921843,0.4224681987203929,-0.8033376112851744,0.6172169832018151,0.861392726427398,-0.4584345373740282,-0.7666696842352997,0.7849814658194076,-0.8834513542296362,-0.08540176751858786,-0.8794513141141531,0.6902616570814217,-0.8491263018094488,0.43081052178338564,-0.8528836939814934,0.7245209191648976,-0.9106032200592484,-0.8362537099337575,0.5267400952305834,-0.24524853674835217,-0.9396852543866697,-0.11800758301642322,0.5572178197322109,-0.39894683393705777,-0.31078849444832946,0.04052361004651306,0.17060715052031378,-0.5556284172808447,-0.20575492536998552,-0.8169539650921596,-0.00047775771629282593,-0.922400321192264,1
2575,1.0000000000000002,0.9999999999999999,0.8181818181818183,0.42454171647622374,0.6522929619878359,0.04091906903058229,-0.6000000000000001,0.02022547350551318,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.8279243942938713,-1.0,-0.8735418722140676,-0.571250747301847,-0.779492663799473,-0.3015203606687239,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,-0.11489253275874589,0.6625086923049317,-0.9950274827108241,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.772426989071898,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.5668471419097162,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.47031229862487356,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9930291012226368,0.759232306142537,-0.5761978787621914,1
2976,-0.3152161078019575,-0.1264023780822754,-0.08181216500022181,-0.8368544587397572,-0.3068011729108376,-0.8325902672140639,-0.5300104314630683,-0.9462297443971979,0.2100810024716333,-0.3171174106907798,-0.5194043939014796,0.3532647189877536,-0.41339299900377335,-0.4274579127563666,0.11609618096575713,-0.31328461985008904,-0.5726162791076688,-0.47824094360560726,0.04648949099281674,-0.33113904893951973,-0.5245775750749797,0.553267557609584,-0.877278010350354,0.3484645468419122,-0.5526004167873985,0.639227828884923,0.7922351357428935,0.09767985962790904,-0.47670558576136124,0.5902493146394581,-0.6875203515797124,0.1365069817832697,-0.5941809222995433,0.47650732483038083,-0.45968518379628803,0.6088376010711309,-0.7693939341546034,0.5186287494949933,-0.7255985836745177,-0.634362126333552,-0.06564228349566648,-0.3416557618925881,-0.9058018259327443,-0.5970479557956906,0.3329550576763557,-0.5091078926641204,-0.6024105561587552,-0.24919331844718118,0.2326454169107125,-0.2551788821284437,-0.4349646811931225,-0.8201566060495438,-0.016527382709497274,-0.7720419959183955,1
2479,1.0000000000000002,0.4285714285714285,0.2727272727272727,0.47685610588747607,0.8840976539959453,0.30248659565860514,-0.2727272727272728,0.28743670800400944,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.8279243942938713,-1.0,-0.8735418722140676,-0.571250747301847,-0.4487316594986824,0.14489234486569935,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.7868917730549003,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.6744092678222486,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.5668471419097162,0.5292626776624012,0.06166588149235552,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,0.10226182045489615,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.6241782983253534,0.2878742113520909,-0.26836580941606863,1
2888,-0.17246762188998133,0.1130826132638113,0.10244794325395068,-0.7783467889166416,-0.3231004377165655,-0.7868143411001625,-0.44021994850852275,-0.9224527792938026,0.47059329525429017,-0.5359836293289788,-0.3745765355464239,0.21452870701488358,-0.3446031697026607,-0.31451432684228653,0.19501325835047245,-0.1597572891739376,-0.2970711385023155,-0.36415129660074674,0.1594983385900498,-0.4509816125532039,-0.5330572267797309,0.6037459602364712,-0.8314157851061278,0.29728129398704073,-0.6699191349609724,0.6610450225205012,0.836439606595105,0.041813289138170506,-0.5563255577701294,0.7220389054175097,-0.7709748724940921,0.09781098094682317,-0.6779473371423477,0.528046640703836,-0.5453844310312268,0.6642892646569225,-0.8268031661299464,0.5768346249907095,-0.6881761182892614,-0.6444257196643088,0.008028821289967403,-0.15310611266914087,-0.8578601370076481,-0.5505159190819261,0.4908841685755846,-0.4336363125296472,-0.7483200052602031,-0.1733395231320225,0.22209814541066247,-0.3621628635228002,-0.24135258916682295,-0.7104313935360614,0.0006833017005561937,-0.840719619476072,1
2345,0.8181818181818183,0.4285714285714285,-0.4545454545454545,0.42454171647622374,0.8840976539959453,0.34608118342994243,-0.6363636363636365,0.3319719137537589,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.8279243942938713,-0.9992089636413551,-1.0,0.028636549567923664,-0.11797065519789174,0.14489234486569935,-0.9389639993619713,-0.8371015345605337,0.3209868229196218,0.39353552018860993,0.6625086923049317,-0.9975540725382903,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.625400407197424,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.5652310509905969,0.5292626776624012,0.06166588149235552,0.27502224628455285,0.00948450263588696,0.3942317441053281,-0.3996482218062853,0.16740517582056536,-0.2621565480502535,-0.29371568346799504,-0.5821509511684844,-0.4057020928021797,-0.4334229097098963,-0.36517142109820255,0.10226182045489615,-0.9983808140187795,-0.6819308829041457,-0.7331222441892741,0.49405964857715634,0.12639327314010557,0.13297732962729625,-0.9975066350778262,0.2878742113520909,-0.5810440612555023,1
2707,1.0000000000000002,0.9999999999999999,-0.2727272727272727,-0.5694316823375717,0.8840976539959453,0.36787847731561096,0.49090909090909074,0.3542395166286336,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.48377318288161364,-0.8557864839229706,-1.0,0.2685914683158319,-0.11797065519789174,0.14489234486569935,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,0.5630115378377285,0.6625086923049317,-0.8582833869864477,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.6744092678222486,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.2722182652370599,0.5292626776624012,0.06166588149235552,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.24956652967877538,-0.09326084151411362,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,0.10226182045489615,-0.675708377702421,-0.6819308829041457,-0.49402480500239443,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.7506960119954524,0.2878742113520909,-0.5810440612555023,1
991,1.0000000000000002,0.9999999999999999,-0.2727272727272727,-0.5694316823375717,0.6522929619878359,0.04091906903058229,0.2727272727272727,0.02022547350551318,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.48377318288161364,-1.0,-0.8735418722140676,-0.571250747301847,-0.11797065519789174,-0.3015203606687239,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.9497724437169897,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.5668471419097162,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.47031229862487356,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9128297087415331,0.2878742113520909,-0.5097241044887995,1
668,1.0000000000000002,-0.1428571428571429,0.4545454545454546,0.5291704952987284,0.42048826997972655,-0.3950268086827894,0.709090909090909,-0.4251265839919809,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.8279243942938713,-1.0,-0.8735418722140676,-0.571250747301847,-0.5589853275989459,-0.7479330662031471,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.9536310783040028,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.5668471419097162,0.5292626776624012,-0.13390553955533477,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9196678455891294,0.759232306142537,-0.5145686207271878,1
3111,0.0833350094881925,-0.23768261500767301,0.5514886162497781,-0.7106763828259417,-0.5512986007781862,-0.7548371911156029,-0.24624238447709523,-0.8888287681822353,0.44923234679162305,-0.667150410761834,-0.2281036485712543,0.3095652436228743,-0.04760404846044208,-0.13105708317399067,0.6298862384901214,-0.052311968033064704,-0.4371081258612183,-0.21097904688073066,0.5539727133268363,-0.7016829907136333,-0.7150948952464412,0.7225941020298859,-0.8756736942333307,0.30804422071958354,-0.7994347748430771,0.640659485315772,0.8702765919670672,-0.3741758260217347,-0.7327213740548825,0.7788826163745143,-0.8065043188886608,-0.046697439028896004,-0.8434030821621833,0.6677390081025097,-0.778323763651038,0.5225298901064834,-0.8534938096806017,0.7290011912220196,-0.8756639635813175,-0.7749870625198072,0.408014488358859,-0.3485125287278522,-0.9297084976231463,-0.23029367709390391,0.5065756188652522,-0.34122197249596453,-0.3442532932140028,-0.0019307331846381004,0.1626255247876159,-0.5191342631901628,-0.3518922338138668,-0.7919072193113063,0.0724076727243049,-0.9114461869764636,1
2900,-0.24016211249611585,-0.22266473088945665,0.12717741185968578,-0.7501110399701671,-0.47846503139222685,-0.7996746023060747,-0.42539478648792617,-0.903448125964911,0.3213597519941409,-0.43936444418114307,-0.38922142962278694,0.30804982123885544,-0.26282786814265857,-0.29371476900964466,0.37004705498711354,-0.2599768131838899,-0.5533611507725865,-0.40324639561947184,0.25185081920528873,-0.42818434990847576,-0.6076123804369513,0.6848990372277792,-0.8533738708535437,0.2881882087656976,-0.6348988968239389,0.6230454818889982,0.8499524990867007,0.023597105966768117,-0.5651016510442809,0.6636845986115547,-0.6852813232354943,0.09196319509473838,-0.6730183060280195,0.48718165807490976,-0.5238162246404234,0.6590515269560615,-0.8066443093876214,0.63480764453783,-0.7585267649573071,-0.6617903106346782,0.061481544696392665,-0.5898321418806636,-0.8727731488290926,-0.44049438712573813,0.3458785176510617,-0.39469315478143896,-0.5203023542374072,-0.16339537257745562,0.12183950728021226,-0.21186119343677912,-0.40784013219040216,-0.7788479581276557,0.27410702608675136,-0.824882983970519,1
3010,0.04705983942205261,-0.18995359965733127,0.6370870416814631,-0.6451031402778961,-0.6921042178929973,-0.7268281291239476,-0.1838758988813921,-0.8536543455749916,0.5333646603316227,-0.7486836182450329,-0.1147599061495862,0.2771108898281478,0.06327191566937307,-0.06408791585698925,0.7442557731749389,-0.016359470093139428,-0.4206885345054525,-0.18751935206228376,0.6252541797981744,-0.7579277304399705,-0.7485632958360813,0.8155058701411961,-0.8428519256484674,0.3230530190463281,-0.7997250540560489,0.6279439499072962,0.8995605939130242,-0.35721892486999485,-0.7794223375147525,0.7891355398861409,-0.812779804404439,-0.11641242184183176,-0.8889472177517114,0.6180961177027675,-0.8061169256136458,0.5400273900665551,-0.901946441221024,0.8075030023578194,-0.8827418424472614,-0.81011945259354,0.4338954996877675,-0.4481612479186021,-0.9089190340878354,-0.13912237768471958,0.5413811993675185,-0.2712252001894385,-0.2823442440910454,0.04878922028911514,0.054420133779558066,-0.46137482121655177,-0.3358176099944462,-0.7337670338048111,0.20367101527799225,-0.9344787403033368,1
741,1.0000000000000002,0.9999999999999999,-0.2727272727272727,1.0,0.6522929619878359,0.019121775144913533,0.8909090909090909,-0.002042129369361545,-0.9634884245218476,0.7392628237306347,0.2637153536668091,1.0,-0.7305134176846052,-1.0,0.14861400894187782,-0.11797065519789174,-0.3015203606687239,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,0.05458348489037271,0.6625086923049317,-0.8274165000195132,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.0162848147036303,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.3820139910464343,0.02141948758012846,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-0.600018196093711,-0.6819308829041457,-0.2851839775707786,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.6959947977756182,0.2878742113520909,-0.5810440612555023,1
2776,-0.13988369161432435,-0.19176006317138672,0.27322630448774876,-0.5850616498915929,-0.6485623596471541,-0.7401396873748596,-0.2789018110795455,-0.8443028213463399,0.8603097469615437,-0.7555810278404727,-0.3553222006673792,0.33335535490503426,-0.11446019648933636,-0.09906597813789697,0.5637287001095566,-0.08720448822400573,-0.3688376891360786,-0.30297158239370137,0.6693393879584534,-0.546106939693736,-0.7847427121098849,0.801688321537077,-0.7889060348928151,-0.03202144655194372,-0.8264974019731526,0.6161522434963553,0.9495437417656272,-0.07413440882915678,-0.7505895667349994,0.7870852648696425,-0.6459773846103145,0.09133956385453712,-0.7332301210102551,0.5817017099078021,-0.5966528546953088,0.9388069876229971,-0.8807932059381532,0.801550915897382,-0.7097516144370939,-0.6298135773417955,0.14795391644672207,-0.9214561806814161,-0.8198724504824094,-0.416526697665156,0.36519178196003343,-0.14385890658409273,-0.49960891352442155,-0.07167909083683943,0.039245315228173816,-0.07162709281801166,-0.6626511047036991,-0.7330511923526273,0.42647178103890465,-0.8526174285536388,1
579,1.0000000000000002,0.9999999999999999,-0.2727272727272727,-0.046287788225047866,1.0,0.6076487100579653,-0.34545454545454546,0.5991831482522554,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.6558487885877424,-1.0,-1.0,-0.571250747301847,-0.11797065519789174,0.3680986976329108,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.8443446818963714,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.6744092678222486,0.8408218632178406,0.13780351868264373,0.35243816167602804,-0.5668471419097162,0.5292626776624012,0.11055873675427808,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.7259943278283638,0.2878742113520909,-0.3501382474820067,1
2890,0.17392982136119506,-0.21302829469953266,0.6114958849820225,-0.8103249782162343,-0.43169394890464197,-0.7358321391910365,-0.2548044378107245,-0.9557202903679267,0.21052802706453932,-0.4538275326831871,-0.34687668216281253,0.14662869284449576,0.01568661705362362,-0.19763508481728453,0.3638680057552969,-0.16469947091538195,-0.3015850187666138,-0.00916743963992872,0.4273396803326427,-0.7766784452768265,-0.4839813536556204,0.5596035877298171,-0.9840618872187695,0.6737440212365066,-0.7836182184756548,0.7590345409604157,0.7764668422826542,-0.7320972138590358,-0.8013009452140457,0.805772378646254,-0.8958991759210106,0.01789798988407859,-0.8770842507850558,0.7973944967072909,-0.7966803874322705,0.23161526492216988,-0.8091152628246525,0.5608589172031007,-0.9188703835904292,-0.92138428743399,0.6026611609993868,0.3166262481222736,-0.9892522099963208,-0.186958082191218,0.7468477600051696,-0.5489391940948006,-0.4715106464965071,0.1291484466243913,0.32467701656657255,-0.7803607323194622,0.11954819444539799,-0.8913830995064594,-0.8443475755516725,-0.8680032525709962,1
864,1.0000000000000002,-0.1428571428571429,-0.4545454545454545,0.9476856105887475,0.8840976539959453,0.2806893017729366,-0.7454545454545455,0.2651691051291347,-0.9634884245218476,0.7392628237306347,0.2637153536668091,1.0,-1.0,-1.0,-0.571250747301847,-0.007716987097628247,0.14489234486569935,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.9253937143168459,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.5668471419097162,0.5292626776624012,0.06166588149235552,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,0.10226182045489615,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.869626579745944,0.2878742113520909,-0.47288219921438457,1
3100,-0.17838300358165382,0.3617427689688545,0.10370809381658386,-0.7745952933670679,-0.38764601490350825,-0.7563812672650986,-0.38744527643377136,-0.9366122918457535,0.3262401903580314,-0.34281264544570744,-0.18950686378048276,0.08489272556947611,-0.2594124596859515,-0.2322594276836757,0.031444516592246397,-0.108864740803844,-0.17331394264472832,-0.13447249478644763,0.12351324246330797,-0.5122217131155106,-0.6475838811138769,0.5580362432721391,-0.8508053446150454,0.553671563563443,-0.6137629024072291,0.6297757526557434,0.7736849906286404,0.10935105699170689,-0.5670237811580701,0.7117740073872458,-0.8207073469441295,0.0795139146556057,-0.7398998167781543,0.6107377126038116,-0.5415781380459346,0.6763868430852612,-0.859895834582217,0.4036652504857577,-0.7012854094793104,-0.739432243876312,0.15826392017657898,0.21101254130691816,-0.834697397765848,-0.7455765040063915,0.6209108736448002,-0.6239016003262992,-0.6786151657008668,-0.0301839802785705,0.2723381203514221,-0.34316921963433367,0.013636425662069726,-0.7763342305165515,-0.06899801943368361,-0.7247295041083652,1
3135,-0.14503444324840187,-0.27197412082127165,0.1646736318414862,-0.7888127500558668,-0.3825150688380745,-0.8133780884467348,-0.4211419539018111,-0.9236043142323207,0.225241870991574,-0.40812282280189605,-0.41168338588424114,0.34276007030875455,-0.27162869885866914,-0.3168755516690237,0.32676590644495995,-0.23250613501157713,-0.6276431408887049,-0.40679184492323095,0.2358941872050787,-0.45607563713582,-0.5808502828719035,0.6184382407925892,-0.8835936289608811,0.342723604401789,-0.6603225585682589,0.6524972695974323,0.8272353253259003,-0.1206166153903031,-0.5822709015024644,0.6952428747226893,-0.7411393556353554,0.07853724478941426,-0.6860809145849639,0.5856035573344133,-0.5912009493216043,0.5473025731726591,-0.7860970755866261,0.6008306332848105,-0.7873588792161009,-0.6893150497367222,0.0908022658293498,-0.36491125545510344,-0.8979900964717777,-0.4262196160110385,0.3727616206614154,-0.43041148706824794,-0.5151996293819474,-0.1552480887336466,0.19376723769690274,-0.38296095164473964,-0.2519021038921594,-0.8097689072504969,0.11797612222843284,-0.8262976319079719,1
758,1.0000000000000002,0.9999999999999999,0.2727272727272727,1.0,0.7681953079918906,0.19350012623026225,-0.8181818181818182,0.17609869362963604,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,1.0,-1.0,-0.8735418722140676,-0.571250747301847,-0.4487316594986824,-0.07831400790151233,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,-0.11489253275874589,0.6625086923049317,-0.995538050912361,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.772426989071898,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.5668471419097162,0.5292626776624012,0.012773026230432916,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9939339122776981,0.2878742113520909,-0.5770362028334607,1
2642,1.0000000000000002,-0.1428571428571429,-0.4545454545454545,0.42454171647622374,0.6522929619878359,-0.15525657594043496,-0.6000000000000001,-0.18018295236835924,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.8279243942938713,-1.0,-1.0,-0.571250747301847,-0.007716987097628247,-0.3015203606687239,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,-0.11489253275874589,0.3075119119279075,-0.9964357011396573,0.7958112094671186,0.11875470426820267,0.7449980313864363,0.6744092678222486,0.708511953092628,0.05600730893866368,0.35243816167602804,-0.5668471419097162,0.5292626776624012,-0.036119829031489636,0.27502224628455285,-0.07590493005373733,0.6409667062243443,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.47031229862487356,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.1524157996577744,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.4841063276159434,-0.9912933964359738,0.759232306142537,-0.5779213764693865,1
2310,1.0000000000000002,0.4285714285714285,-0.2727272727272727,0.42454171647622374,0.6522929619878359,-0.0026755187407550007,-0.6000000000000001,-0.02430973224423627,-0.9634884245218476,0.8696314118653172,0.2637153536668091,0.8279243942938713,-0.9463935478019683,-1.0,0.028636549567923664,-0.11797065519789174,-0.3015203606687239,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.05458348489037271,0.6625086923049317,-0.9518416268440648,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.772426989071898,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.4573289134998812,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.3820139910464343,-0.41974577189700535,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-0.8911917467191163,-0.6819308829041457,-0.6450744660335652,0.39287157829258756,0.3047962070729382,0.13297732962729625,-0.9164966424887737,0.2878742113520909,-0.5810440612555023,1
892,1.0000000000000002,0.9999999999999999,0.4545454545454546,0.5291704952987284,0.8840976539959453,0.36787847731561096,0.709090909090909,0.3542395166286336,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.8279243942938713,-0.9375317394642385,-1.0,0.2685914683158319,-0.5589853275989459,0.14489234486569935,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.05458348489037271,0.6625086923049317,-0.9441707893269735,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.8214358496967227,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.4392241983048791,0.5292626776624012,0.06166588149235552,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.3820139910464343,-0.39249263428071357,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,0.10226182045489615,-0.8732043991777204,-0.6819308829041457,-0.6303010798510232,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9029026533470867,0.2878742113520909,-0.5810440612555023,1
2747,-0.19443069804798463,0.06176505770002083,0.011613499034534902,-0.83226205224665,-0.21803865220591723,-0.8193742899771044,-0.5120875271883878,-0.956209122794548,0.21129994109804295,-0.37595681401269376,-0.42295572831436357,0.144000176165736,-0.4837135761676673,-0.32625122665141315,0.09660180038959809,-0.2584084540822287,-0.4016069985286558,-0.4883867751339738,-0.0003906432836026097,-0.37472894570515336,-0.4189795058786622,0.5467503178996818,-0.8666144976395651,0.39148388512249355,-0.6748906981619496,0.6917467913058046,0.8265218622507984,0.03665313501050549,-0.47623298068863984,0.7472072274065351,-0.7687166583726002,0.1629271463224342,-0.6459511128799649,0.5435000721249665,-0.5009939391333516,0.6059962368292184,-0.7680531789079984,0.5250535328872976,-0.6479921071638903,-0.6128017645413552,-0.10246008883792784,-0.0562811258049673,-0.8492543042699076,-0.5718635410089075,0.4759218392077892,-0.4806854347661078,-0.8334662175044721,-0.22919671216265836,0.24684752284998313,-0.45562712422979457,-0.04508403128488317,-0.7038474241782393,0.08994426066326147,-0.8279461984831442,1
922,1.0000000000000002,0.9999999999999999,0.2727272727272727,-0.09860217763630019,1.0,0.4332703589726168,0.9636363636363636,0.4210423252532578,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.6558487885877424,-1.0,-1.0,-0.571250747301847,-0.4487316594986824,0.3680986976329108,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.9809564339576117,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.8408218632178406,0.13780351868264373,0.46068120352583514,-0.5668471419097162,0.5292626776624012,0.11055873675427808,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9680928822584658,0.2878742113520909,-0.555339370144865,1
