,WWWSEX,WWWWHITE,W2TOTCL,W12EDUC3,AGE65PLM,WWWBLACK,W2FIPCOM,AGE4049M,W1FIPCOM,AGE5059M,AGE3039,AGE1829,WWWHOMLN,W1TRUAM2,W2CIVLIB,EDUCAT4,WWWAGEC1,CENSDIV,WWWHISP,WWWBRNUS,WWWEDU3,WWWEDU5,W1STATE,W12RACE4,W2SECURE,WWWRACE4,AGE6064M,RAC3,WWWRACE3,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT1RV,RACWT1RV,USAWT2RC,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2,W3IWER4_A
952,-1,-1,1.0000000000000002,1.0,-1.0,1,0.4285714285714285,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.20000000000000018,0.6363636363636365,1.0,-0.33333333333333326,-0.935483870967742,-1,1.0,1.0,0.5,0.2727272727272727,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,-1.0,0.0,0,-0.6799999999999999,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-0.9664263259597577,-0.9422478540180963,-0.9749792799662346,-0.9683164110750855,-0.9852699829600166,-1.0,-0.9749792799661964,-1.0,1
639,1,1,1.0000000000000002,0.0,1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.2727272727272727,0.3333333333333335,0.9999999999999998,-0.935483870967742,-1,1.0,0.0,0.0,0.2727272727272727,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1.0,-1,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9299471292446764,-0.9260695863627803,-0.9259062128295767,-1.0,-1.0,1
942,1,1,1.0000000000000002,1.0,-1.0,-1,0.4285714285714285,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-0.09090909090909083,1.0,0.0,-0.3548387096774195,-1,1.0,1.0,0.5,0.38181818181818183,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.22666666666666657,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9056651008846651,-0.9242134995803377,-0.8814446788777035,-0.953235417316816,-0.9506469199039629,-1.0,-0.9380041695387585,-1.0,1
783,1,1,1.0000000000000002,-1.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.4545454545454546,-0.33333333333333326,0.33333333333333326,0.35483870967741926,-1,1.0,0.0,-0.5,0.6727272727272726,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,0.06666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.8434395338917837,-0.8742229022165835,-0.7664837909638827,-0.9077717300236613,-0.9026667419210115,-1.0,-0.8778879668299703,-1.0,1
900,-1,1,1.0000000000000002,1.0,-1.0,-1,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909105,1.0,0.0,-1.0,-1,1.0,1.0,0.5,-0.12727272727272732,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,-0.30666666666666664,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7979444856973493,-0.786760376997714,-0.7866931866953959,-1.0,-1.0,1
825,-1,-1,1.0000000000000002,-1.0,-1.0,1,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,-0.33333333333333326,0.0,-0.935483870967742,-1,1.0,0.0,-0.5,0.19999999999999996,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,-1.0,0.0,0,-0.3599999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7822296318444,-0.8987563801144115,-0.8979311701291237,-1.0,-1.0,1
925,1,-1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-0.2727272727272727,-0.33333333333333326,0.0,0.41935483870967727,1,1.0,0.0,-0.5,0.709090909090909,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1.0,-1,-0.30666666666666664,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9754403576926269,-0.9802693450728338,-0.9009379881827392,-0.9217360184343825,-0.9644073484905354,-1.0,-0.945338303496891,-1.0,1
842,1,-1,1.0000000000000002,1.0,-1.0,1,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,1.0,0.0,-0.3548387096774195,-1,1.0,1.0,0.5,-0.4181818181818182,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,-1.0,0.0,0,-0.3866666666666665,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.996770261485913,-0.9984984622967187,-0.9982893965207982,-1.0,-1.0,1
886,1,-1,1.0000000000000002,1.0,-1.0,1,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-0.33333333333333326,-0.935483870967742,-1,1.0,1.0,1.0,0.2727272727272727,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,-1.0,0.0,0,-0.43999999999999995,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7846196254133653,-0.7726979635401522,-0.7734117024027933,-1.0,-0.5,1
1024,1,-1,0.4545454545454546,-1.0,-1.0,1,0.7142857142857141,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.4545454545454546,-0.9999999999999999,0.6666666666666667,-0.3548387096774195,-1,1.0,-1.0,-1.0,-0.38181818181818183,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,1.0,0.0,0,0.20000000000000018,0.0,0.1428571428571428,-0.5999999999999999,-1.0,0.1428571428571428,-0.7564906786376955,-0.5811246079760258,0.06409018829230595,-0.016250838618275476,-0.5426451862976578,-1.0,0.0640901882923639,-1.0,1
1038,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.09090909090909105,0.3333333333333335,0.33333333333333326,0.29032258064516125,-1,1.0,0.0,0.0,-0.6000000000000001,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7599377708371864,-0.8071394955439777,-0.695164610822714,-0.8788914982618881,-0.8721879413085407,-1.0,-0.8405932106030413,-1.0,1
696,1,-1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.09090909090909105,0.3333333333333335,0.0,0.9999999999999998,1,1.0,0.0,0.0,-0.8181818181818182,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1.0,-1,-0.19999999999999996,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9899464262483286,-0.9954278668192659,-0.995865850525703,-1.0,-1.0,1
1041,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.6363636363636365,0.3333333333333335,0.33333333333333326,-0.29032258064516125,-1,1.0,0.0,0.0,-0.34545454545454546,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1.0,-1,0.01333333333333342,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.6790705327285205,-0.7421726059586572,-0.6548038550307241,-0.8634903704640444,-0.8559343354775721,-1.0,-0.8194874639380783,-1.0,1
809,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.4545454545454546,0.3333333333333335,0.33333333333333326,0.29032258064516125,-1,1.0,0.0,0.0,0.8181818181818181,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.013333333333333197,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7599377708371864,-0.8071394955439777,-0.695164610822714,-0.8788914982618881,-0.8721879413085407,-1.0,-0.8405932106030413,-1.0,1
835,1,1,1.0000000000000002,-1.0,-1.0,-1,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2727272727272727,-0.9999999999999999,0.0,-0.935483870967742,-1,1.0,-1.0,-1.0,0.49090909090909074,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1.0,-1,-0.3866666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9404514599575401,-0.9371553492474974,-0.9375878567499777,-1.0,-1.0,1
790,1,-1,1.0000000000000002,-1.0,1.0,1,-0.1428571428571429,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.09090909090909105,-0.9999999999999999,0.9999999999999998,0.29032258064516125,-1,1.0,-1.0,-1.0,0.8181818181818181,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,-1.0,0.0,0,0.44000000000000017,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-0.9921115976357762,-0.9864306729028047,-0.9665941321047565,-0.970242954166432,-0.9861656520911469,-1.0,-0.9665941321046445,-1.0,1
1076,-1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,0.2727272727272727,0.3333333333333335,0.0,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,-0.2533333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9950389004762608,-0.996014366107676,-0.9951489923324156,-0.998085692399766,-0.9979797322909072,-1.0,-0.9974632749835546,-1.0,1
611,-1,-1,1.0000000000000002,1.0,-1.0,1,0.4285714285714285,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.6363636363636365,1.0,0.33333333333333326,0.29032258064516125,-1,1.0,1.0,1.0,-0.1636363636363637,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,-1.0,0.0,0,-0.039999999999999813,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-0.9924304266690942,-0.9869791103737562,-0.9872782598475763,-0.9852571952174393,-0.9931459227622259,-1.0,-0.987278259847622,-1.0,1
970,-1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,0.3333333333333335,-1.0,0.29032258064516125,-1,1.0,0.0,0.0,0.8181818181818181,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1.0,-1,-0.84,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7549997732207405,-0.7414386032759939,-0.7395792362099431,-1.0,-1.0,1
607,-1,1,0.8181818181818183,-1.0,-1.0,-1,0.9999999999999999,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.6000000000000001,0.2727272727272727,-0.33333333333333326,-0.33333333333333326,0.35483870967741926,-1,1.0,0.0,-0.5,-0.2727272727272728,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.6,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-0.8638812403195758,-0.8906453016391874,-0.7640154036355276,-0.9062059386522625,-0.9010142813935498,-1.0,-0.8765971793658269,-1.0,1
655,-1,1,1.0000000000000002,0.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,0.6666666666666667,-0.3548387096774195,-1,1.0,0.0,0.0,-0.38181818181818183,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,1.0,-1.0,-1,0.2266666666666668,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8338340348084476,-0.8246364723302236,-0.8223420660008237,-1.0,-1.0,1
592,-1,1,1.0000000000000002,0.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,0.3333333333333335,0.33333333333333326,-0.935483870967742,-1,1.0,0.0,0.0,0.19999999999999996,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.11999999999999988,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8281090894076577,-0.8185946416819514,-0.8195797167271307,-1.0,-1.0,1
713,1,1,0.6363636363636365,-1.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-1.0,-0.6,-0.09090909090909083,-0.33333333333333326,-0.33333333333333326,-1.0,-1,1.0,0.0,-0.5,0.16363636363636358,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,-0.5466666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.1428571428571429,-0.04072053924006114,-0.22933682086630625,0.5718443779859159,-0.37092785939837103,-0.33610767037944766,-1.0,-0.17803944482046408,-1.0,1
705,1,-1,1.0000000000000002,0.0,-1.0,1,-0.1428571428571429,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,1.0,-0.2727272727272727,0.3333333333333335,0.33333333333333326,0.29032258064516125,-1,1.0,0.0,0.0,-0.1636363636363637,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,-1.0,0.0,0,0.01333333333333342,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-0.9850373604398002,-0.9742618414917187,-0.9664698321564994,-0.9707357487361002,-0.9863947572100924,-1.0,-0.9664698321564984,-1.0,1
940,-1,1,0.4545454545454546,1.0,1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-0.2727272727272727,1.0,0.9999999999999998,0.9354838709677418,-1,1.0,1.0,1.0,0.23636363636363633,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.2533333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.1428571428571428,-0.9986662603101238,-0.9989285040370534,-0.9986142655340495,-0.9994499221475237,-0.9994194744237184,-1.0,-0.9992753614245478,-1.0,1
1020,1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.8181818181818183,0.3333333333333335,0.6666666666666667,0.9999999999999998,-1,1.0,0.0,0.0,-0.8181818181818182,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,1.0,-1.0,-1,0.20000000000000018,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9985081964434858,-0.9988015191417576,-0.9983865728427642,-0.9993610191038413,-0.9993256504487149,-1.0,-0.9991562946685855,-1.0,1
591,-1,-1,0.6363636363636365,-1.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,-1.0,1.0,-1.0,1.0,-0.19999999999999996,0.4545454545454546,-0.33333333333333326,-0.33333333333333326,0.41935483870967727,1,1.0,0.0,-0.5,0.709090909090909,0.3333333333333335,-0.6363636363636362,0.3333333333333335,-1.0,-1.0,-1,-0.5733333333333333,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.1428571428571429,-0.9876268637588761,-0.9900597053293104,-0.8918661277199822,-0.8860114360620387,-0.9481606333955176,-1.0,-0.9403325169775113,-1.0,1
794,1,1,1.0000000000000002,1.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,1.0,0.33333333333333326,-0.935483870967742,-1,1.0,1.0,1.0,0.2727272727272727,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.956419199550459,-0.9540069297783419,-0.9541513501370135,-1.0,-1.0,1
749,-1,-1,1.0000000000000002,1.0,-1.0,1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,1.0,0.6666666666666667,0.35483870967741926,-1,1.0,1.0,1.0,-1.0,1.0,-0.6363636363636362,-0.33333333333333326,1.0,1.0,0,0.2266666666666668,-1.0,0.1428571428571428,1.0000000000000004,1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9987909557379605,-0.9987240331276351,-0.9987004268535442,-1.0,-0.5,1
647,-1,-1,1.0000000000000002,0.0,-1.0,1,0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,0.3333333333333335,0.0,0.35483870967741926,-1,1.0,0.0,0.0,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,-1.0,0.0,0,-0.22666666666666657,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.5543245469722142,-0.7928010291719823,-0.8254742196722124,-1.0,-1.0,1
931,-1,1,0.8181818181818183,0.0,-1.0,-1,0.7142857142857141,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,0.2727272727272727,0.3333333333333335,-0.33333333333333326,0.41935483870967727,-1,1.0,0.0,0.0,-0.23636363636363644,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.6266666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-0.6080089689017064,-0.6850833708261714,-0.6167076495208121,-0.8487449392103843,-0.8403727200850839,-1.0,-0.799565912752872,-1.0,1
608,1,1,0.8181818181818183,0.0,1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,0.3333333333333335,0.9999999999999998,-0.3548387096774195,-1,1.0,0.0,0.0,-0.09090909090909094,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,0.8133333333333335,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-1.0,-1.0,-1.0,-0.998940402140557,-0.9988817516370957,-0.9988760872300243,-1.0,-1.0,1
612,1,-1,1.0000000000000002,1.0,-1.0,1,0.4285714285714285,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,0.20000000000000018,0.4545454545454546,1.0,-0.6666666666666666,-0.935483870967742,-1,1.0,1.0,0.5,0.2727272727272727,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,-1.0,0.0,0,-0.8133333333333332,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-0.9991392662196823,-0.9985193987742412,-0.9976854685925968,-0.9983844763727292,-0.9992489269250655,-1.0,-0.9976854685924896,-1.0,1
834,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.6363636363636365,0.3333333333333335,0.0,0.9999999999999998,-1,1.0,0.0,0.0,-0.8181818181818182,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1.0,-1,-0.30666666666666664,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7642564469887905,-0.8106090211918143,-0.7450367718155333,-0.8990244887616101,-0.8934353263099405,-1.0,-0.8666727320311888,-1.0,1
642,1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,0.0,-0.3548387096774195,-1,1.0,0.0,0.0,-0.4181818181818182,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8966534109841957,-0.8909330054348562,-0.890380534377571,-1.0,-1.0,1
836,1,1,1.0000000000000002,-1.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,-0.33333333333333326,0.33333333333333326,-0.3548387096774195,-1,1.0,0.0,-0.5,0.9636363636363636,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.802612535990884,-0.7916868116372715,-0.7887365769389427,-1.0,-1.0,1
823,1,-1,0.8181818181818183,-1.0,1.0,1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,-0.33333333333333326,0.9999999999999998,0.41935483870967727,-1,1.0,0.0,-0.5,0.709090909090909,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,-1.0,0.0,0,0.2533333333333334,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.4285714285714286,-1.0,-1.0,-1.0,-0.9978480645056468,-0.9989995436888336,-0.998986669583344,-1.0,-1.0,1
1080,1,1,1.0000000000000002,-1.0,-1.0,-1,0.4285714285714285,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,1.0,-0.19999999999999996,-0.4545454545454545,-0.33333333333333326,0.33333333333333326,-0.3548387096774195,-1,-1.0,0.0,-0.5,-0.09090909090909094,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1.0,-1,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7520094256175311,-0.8007700443232493,-0.741992977774006,-0.8988849814350052,-0.893288097020852,-1.0,-0.8650810486080552,-1.0,1
651,-1,-1,0.6363636363636365,0.0,1.0,-1,-0.1428571428571429,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,0.6000000000000001,-0.2727272727272727,0.3333333333333335,0.9999999999999998,0.41935483870967727,1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,0.09090909090909105,0.3333333333333335,-1.0,-1.0,-1,0.3866666666666667,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.1428571428571429,-0.9975194502381304,-0.9980071830539212,-0.997574496166335,-0.9990428461999493,-0.9989898661454536,-1.0,-0.9987316374918496,-1.0,1
566,-1,1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,-0.33333333333333326,0.33333333333333326,-0.3548387096774195,-1,1.0,0.0,-0.5,0.38181818181818183,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,0.01333333333333342,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7650092719287057,-0.7520021443815775,-0.7505616668169723,-1.0,-1.0,1
904,-1,1,1.0000000000000002,1.0,-1.0,-1,0.9999999999999999,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.6363636363636365,1.0,0.0,-0.3548387096774195,-1,1.0,1.0,0.5,-0.09090909090909094,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1.0,-1,-0.2533333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.8971699662418827,-0.9173887027002896,-0.8916278165855951,-0.9572431482176282,-0.9548764853742692,-1.0,-0.9433292116618799,-1.0,1
1010,1,1,1.0000000000000002,-1.0,-1.0,-1,0.9999999999999999,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-0.6363636363636362,-0.33333333333333326,0.33333333333333326,-1.0,-1,1.0,0.0,-0.5,-0.7090909090909091,-0.9999999999999999,0.8181818181818183,-0.9999999999999999,-1.0,-1.0,-1,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7704741528616634,-0.8156041838852852,-0.6239063513974181,-0.8494825315364403,-0.8411511393727844,-1.0,-0.8033303114898294,-1.0,1
569,1,1,1.0000000000000002,1.0,-1.0,-1,0.1428571428571428,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8181818181818183,1.0,-0.33333333333333326,0.29032258064516125,-1,1.0,1.0,0.5,0.8181818181818181,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,-0.6,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9005038716538399,-0.8949965955052677,-0.8944647082726964,-1.0,-1.0,1
1051,1,1,1.0000000000000002,-1.0,1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-0.33333333333333326,0.9999999999999998,0.41935483870967727,-1,1.0,0.0,-0.5,-0.23636363636363644,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,0.8400000000000003,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9030669408850666,-0.8977015348803568,-0.8970529816356901,-1.0,-1.0,1
1052,-1,1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.8181818181818183,-0.33333333333333326,0.0,-0.935483870967742,-1,1.0,0.0,-0.5,0.49090909090909074,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,-0.19999999999999996,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.8013252022166358,-0.8403892113439095,-0.7901169866747206,-0.9165977500237487,-0.9119812968042647,-1.0,-0.8902464133398107,-1.0,1
1079,1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.4545454545454546,0.3333333333333335,-0.6666666666666666,-0.935483870967742,-1,1.0,0.0,0.0,0.2727272727272727,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.8133333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9975786565987066,-0.997444631215161,-0.9974389842884196,-1.0,-1.0,1
938,-1,-1,1.0000000000000002,-1.0,1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.2727272727272727,-0.33333333333333326,0.9999999999999998,0.41935483870967727,1,1.0,0.0,-0.5,0.709090909090909,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1.0,-1,0.3600000000000001,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.991819659571717,-0.9962797700772028,-0.9967449269834998,-1.0,-1.0,1
